type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type,ln_fixed acidity,ln_volatile acidity,ln_citric acid,ln_residual sugar,ln_chlorides,ln_free sulfur dioxide,ln_total sulfur dioxide,ln_density,ln_pH,ln_sulphates,ln_alcohol,type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type,ln_fixed acidity,ln_volatile acidity,ln_citric acid,ln_residual sugar,ln_chlorides,ln_free sulfur dioxide,ln_total sulfur dioxide,ln_density,ln_pH,ln_sulphates,ln_alcohol,type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0,7,0.31,0.26,7.4,0.069,28,160,0.9954,3.13,0.46,9.8,0,1.945910149,-1.171182982,-1.347073648,2.00148,-2.673648774,3.33220451,5.075173815,-0.004610613,1.141033005,-0.776528789,2.282382386,0,7,0.31,0.26,7.4,0.069,28,160,0.9954,3.13,0.46,9.8,0,1.945910149,-1.171182982,-1.347073648,2.00148,-2.673648774,3.33220451,5.075173815,-0.004610613,1.141033005,-0.776528789,2.282382386,0,7,0.31,0.26,7.4,0.069,28,160,0.9954,3.13,0.46,9.8,6
0,6.9,0.19,0.35,5,0.067,32,150,0.995,3.36,0.48,9.8,0,1.931521412,-1.660731207,-1.049822124,1.609437912,-2.70306266,3.465735903,5.010635294,-0.005012542,1.211940974,-0.733969175,2.282382386,0,6.9,0.19,0.35,5,0.067,32,150,0.995,3.36,0.48,9.8,0,1.931521412,-1.660731207,-1.049822124,1.609437912,-2.70306266,3.465735903,5.010635294,-0.005012542,1.211940974,-0.733969175,2.282382386,0,6.9,0.19,0.35,5,0.067,32,150,0.995,3.36,0.48,9.8,5
0,7.2,0.19,0.31,1.6,0.062,31,173,0.9917,3.35,0.44,11.7,0,1.974081026,-1.660731207,-1.171182982,0.470003629,-2.780620894,3.433987204,5.153291594,-0.008334637,1.208960346,-0.820980552,2.459588842,0,7.2,0.19,0.31,1.6,0.062,31,173,0.9917,3.35,0.44,11.7,0,1.974081026,-1.660731207,-1.171182982,0.470003629,-2.780620894,3.433987204,5.153291594,-0.008334637,1.208960346,-0.820980552,2.459588842,0,7.2,0.19,0.31,1.6,0.062,31,173,0.9917,3.35,0.44,11.7,6
0,6.6,0.25,0.29,1.1,0.068,39,124,0.9914,3.34,0.58,11,0,1.887069649,-1.386294361,-1.237874356,0.09531018,-2.688247574,3.663561646,4.820281566,-0.008637193,1.205970807,-0.544727175,2.397895273,0,6.6,0.25,0.29,1.1,0.068,39,124,0.9914,3.34,0.58,11,0,1.887069649,-1.386294361,-1.237874356,0.09531018,-2.688247574,3.663561646,4.820281566,-0.008637193,1.205970807,-0.544727175,2.397895273,0,6.6,0.25,0.29,1.1,0.068,39,124,0.9914,3.34,0.58,11,7
0,6.2,0.16,0.33,1.1,0.057,21,82,0.991,3.32,0.46,10.9,0,1.824549292,-1.832581464,-1.108662625,0.09531018,-2.864704011,3.044522438,4.406719247,-0.009040745,1.199964783,-0.776528789,2.388762789,0,6.2,0.16,0.33,1.1,0.057,21,82,0.991,3.32,0.46,10.9,0,1.824549292,-1.832581464,-1.108662625,0.09531018,-2.864704011,3.044522438,4.406719247,-0.009040745,1.199964783,-0.776528789,2.388762789,0,6.2,0.16,0.33,1.1,0.057,21,82,0.991,3.32,0.46,10.9,7
0,6.4,0.18,0.35,1,0.045,39,108,0.9911,3.31,0.35,10.9,0,1.85629799,-1.714798428,-1.049822124,0,-3.101092789,3.663561646,4.682131227,-0.008939842,1.196948189,-1.049822124,2.388762789,0,6.4,0.18,0.35,1,0.045,39,108,0.9911,3.31,0.35,10.9,0,1.85629799,-1.714798428,-1.049822124,0,-3.101092789,3.663561646,4.682131227,-0.008939842,1.196948189,-1.049822124,2.388762789,0,6.4,0.18,0.35,1,0.045,39,108,0.9911,3.31,0.35,10.9,6
0,6.8,0.2,0.59,0.9,0.147,38,132,0.993,3.05,0.38,9.1,0,1.916922612,-1.609437912,-0.527632742,-0.105360516,-1.917322692,3.63758616,4.882801923,-0.007024615,1.115141591,-0.967584026,2.208274414,0,6.8,0.2,0.59,0.9,0.147,38,132,0.993,3.05,0.38,9.1,0,1.916922612,-1.609437912,-0.527632742,-0.105360516,-1.917322692,3.63758616,4.882801923,-0.007024615,1.115141591,-0.967584026,2.208274414,0,6.8,0.2,0.59,0.9,0.147,38,132,0.993,3.05,0.38,9.1,6
0,6.9,0.25,0.35,1.3,0.039,29,191,0.9908,3.13,0.52,11,0,1.931521412,-1.386294361,-1.049822124,0.262364264,-3.244193633,3.36729583,5.252273428,-0.009242581,1.141033005,-0.653926467,2.397895273,0,6.9,0.25,0.35,1.3,0.039,29,191,0.9908,3.13,0.52,11,0,1.931521412,-1.386294361,-1.049822124,0.262364264,-3.244193633,3.36729583,5.252273428,-0.009242581,1.141033005,-0.653926467,2.397895273,0,6.9,0.25,0.35,1.3,0.039,29,191,0.9908,3.13,0.52,11,6
0,7.2,0.21,0.34,11.9,0.043,37,213,0.9962,3.09,0.5,9.6,0,1.974081026,-1.560647748,-1.078809661,2.4765384,-3.146555163,3.610917913,5.361292166,-0.003807238,1.128171091,-0.693147181,2.261763098,0,7.2,0.21,0.34,11.9,0.043,37,213,0.9962,3.09,0.5,9.6,0,1.974081026,-1.560647748,-1.078809661,2.4765384,-3.146555163,3.610917913,5.361292166,-0.003807238,1.128171091,-0.693147181,2.261763098,0,7.2,0.21,0.34,11.9,0.043,37,213,0.9962,3.09,0.5,9.6,6
0,6,0.19,0.26,12.4,0.048,50,147,0.9972,3.3,0.36,8.9,0,1.791759469,-1.660731207,-1.347073648,2.517696473,-3.036554268,3.912023005,4.990432587,-0.002803927,1.193922468,-1.021651248,2.186051277,0,6,0.19,0.26,12.4,0.048,50,147,0.9972,3.3,0.36,8.9,0,1.791759469,-1.660731207,-1.347073648,2.517696473,-3.036554268,3.912023005,4.990432587,-0.002803927,1.193922468,-1.021651248,2.186051277,0,6,0.19,0.26,12.4,0.048,50,147,0.9972,3.3,0.36,8.9,6
0,6.6,0.38,0.15,4.6,0.044,25,78,0.9931,3.11,0.38,10.2,0,1.887069649,-0.967584026,-1.897119985,1.526056303,-3.123565645,3.218875825,4.356708827,-0.006923915,1.134622726,-0.967584026,2.32238772,0,6.6,0.38,0.15,4.6,0.044,25,78,0.9931,3.11,0.38,10.2,0,1.887069649,-0.967584026,-1.897119985,1.526056303,-3.123565645,3.218875825,4.356708827,-0.006923915,1.134622726,-0.967584026,2.32238772,0,6.6,0.38,0.15,4.6,0.044,25,78,0.9931,3.11,0.38,10.2,6
0,7.4,0.2,0.36,1.2,0.038,44,111,0.9926,3.36,0.34,9.9,0,2.00148,-1.609437912,-1.021651248,0.182321557,-3.270169119,3.784189634,4.709530201,-0.007427516,1.211940974,-1.078809661,2.292534757,0,7.4,0.2,0.36,1.2,0.038,44,111,0.9926,3.36,0.34,9.9,0,2.00148,-1.609437912,-1.021651248,0.182321557,-3.270169119,3.784189634,4.709530201,-0.007427516,1.211940974,-1.078809661,2.292534757,0,7.4,0.2,0.36,1.2,0.038,44,111,0.9926,3.36,0.34,9.9,6
0,6.8,0.22,0.24,4.9,0.092,30,123,0.9951,3.03,0.46,8.6,0,1.916922612,-1.514127733,-1.427116356,1.589235205,-2.385966702,3.401197382,4.812184355,-0.004912044,1.10856262,-0.776528789,2.151762203,0,6.8,0.22,0.24,4.9,0.092,30,123,0.9951,3.03,0.46,8.6,0,1.916922612,-1.514127733,-1.427116356,1.589235205,-2.385966702,3.401197382,4.812184355,-0.004912044,1.10856262,-0.776528789,2.151762203,0,6.8,0.22,0.24,4.9,0.092,30,123,0.9951,3.03,0.46,8.6,6
0,6,0.19,0.26,12.4,0.048,50,147,0.9972,3.3,0.36,8.9,0,1.791759469,-1.660731207,-1.347073648,2.517696473,-3.036554268,3.912023005,4.990432587,-0.002803927,1.193922468,-1.021651248,2.186051277,0,6,0.19,0.26,12.4,0.048,50,147,0.9972,3.3,0.36,8.9,0,1.791759469,-1.660731207,-1.347073648,2.517696473,-3.036554268,3.912023005,4.990432587,-0.002803927,1.193922468,-1.021651248,2.186051277,0,6,0.19,0.26,12.4,0.048,50,147,0.9972,3.3,0.36,8.9,6
0,7,0.47,0.07,1.1,0.035,17,151,0.991,3.02,0.34,10.5,0,1.945910149,-0.755022584,-2.659260037,0.09531018,-3.352407217,2.833213344,5.017279837,-0.009040745,1.105256831,-1.078809661,2.351375257,0,7,0.47,0.07,1.1,0.035,17,151,0.991,3.02,0.34,10.5,0,1.945910149,-0.755022584,-2.659260037,0.09531018,-3.352407217,2.833213344,5.017279837,-0.009040745,1.105256831,-1.078809661,2.351375257,0,7,0.47,0.07,1.1,0.035,17,151,0.991,3.02,0.34,10.5,5
0,6.6,0.38,0.15,4.6,0.044,25,78,0.9931,3.11,0.38,10.2,0,1.887069649,-0.967584026,-1.897119985,1.526056303,-3.123565645,3.218875825,4.356708827,-0.006923915,1.134622726,-0.967584026,2.32238772,0,6.6,0.38,0.15,4.6,0.044,25,78,0.9931,3.11,0.38,10.2,0,1.887069649,-0.967584026,-1.897119985,1.526056303,-3.123565645,3.218875825,4.356708827,-0.006923915,1.134622726,-0.967584026,2.32238772,0,6.6,0.38,0.15,4.6,0.044,25,78,0.9931,3.11,0.38,10.2,6
0,7.2,0.24,0.27,1.4,0.038,31,122,0.9927,3.15,0.46,10.3,0,1.974081026,-1.427116356,-1.30933332,0.336472237,-3.270169119,3.433987204,4.804021045,-0.007326775,1.147402453,-0.776528789,2.332143895,0,7.2,0.24,0.27,1.4,0.038,31,122,0.9927,3.15,0.46,10.3,0,1.974081026,-1.427116356,-1.30933332,0.336472237,-3.270169119,3.433987204,4.804021045,-0.007326775,1.147402453,-0.776528789,2.332143895,0,7.2,0.24,0.27,1.4,0.038,31,122,0.9927,3.15,0.46,10.3,6
0,6.2,0.35,0.03,1.2,0.064,29,120,0.9934,3.22,0.54,9.1,0,1.824549292,-1.049822124,-3.506557897,0.182321557,-2.748872196,3.36729583,4.787491743,-0.006621876,1.16938136,-0.616186139,2.208274414,0,6.2,0.35,0.03,1.2,0.064,29,120,0.9934,3.22,0.54,9.1,0,1.824549292,-1.049822124,-3.506557897,0.182321557,-2.748872196,3.36729583,4.787491743,-0.006621876,1.16938136,-0.616186139,2.208274414,0,6.2,0.35,0.03,1.2,0.064,29,120,0.9934,3.22,0.54,9.1,5
0,6.4,0.26,0.24,6.4,0.04,27,124,0.9903,3.22,0.49,12.6,0,1.85629799,-1.347073648,-1.427116356,1.85629799,-3.218875825,3.295836866,4.820281566,-0.009747351,1.16938136,-0.713349888,2.533696814,0,6.4,0.26,0.24,6.4,0.04,27,124,0.9903,3.22,0.49,12.6,0,1.85629799,-1.347073648,-1.427116356,1.85629799,-3.218875825,3.295836866,4.820281566,-0.009747351,1.16938136,-0.713349888,2.533696814,0,6.4,0.26,0.24,6.4,0.04,27,124,0.9903,3.22,0.49,12.6,7
0,6.7,0.25,0.13,1.2,0.041,81,174,0.992,3.14,0.42,9.8,0,1.902107526,-1.386294361,-2.040220829,0.182321557,-3.194183212,4.394449155,5.159055299,-0.008032172,1.1442228,-0.867500568,2.282382386,0,6.7,0.25,0.13,1.2,0.041,81,174,0.992,3.14,0.42,9.8,0,1.902107526,-1.386294361,-2.040220829,0.182321557,-3.194183212,4.394449155,5.159055299,-0.008032172,1.1442228,-0.867500568,2.282382386,0,6.7,0.25,0.13,1.2,0.041,81,174,0.992,3.14,0.42,9.8,5
0,6.7,0.23,0.31,2.1,0.046,30,96,0.9926,3.33,0.64,10.7,0,1.902107526,-1.46967597,-1.171182982,0.741937345,-3.079113882,3.401197382,4.564348191,-0.007427516,1.202972304,-0.446287103,2.370243741,0,6.7,0.23,0.31,2.1,0.046,30,96,0.9926,3.33,0.64,10.7,0,1.902107526,-1.46967597,-1.171182982,0.741937345,-3.079113882,3.401197382,4.564348191,-0.007427516,1.202972304,-0.446287103,2.370243741,0,6.7,0.23,0.31,2.1,0.046,30,96,0.9926,3.33,0.64,10.7,8
0,7.4,0.24,0.29,10.1,0.05,21,105,0.9962,3.13,0.35,9.5,0,2.00148,-1.427116356,-1.237874356,2.312535424,-2.995732274,3.044522438,4.65396035,-0.003807238,1.141033005,-1.049822124,2.251291799,0,7.4,0.24,0.29,10.1,0.05,21,105,0.9962,3.13,0.35,9.5,0,2.00148,-1.427116356,-1.237874356,2.312535424,-2.995732274,3.044522438,4.65396035,-0.003807238,1.141033005,-1.049822124,2.251291799,0,7.4,0.24,0.29,10.1,0.05,21,105,0.9962,3.13,0.35,9.5,5
0,6.2,0.27,0.43,7.8,0.056,48,244,0.9956,3.1,0.51,9,0,1.824549292,-1.30933332,-0.84397007,2.054123734,-2.882403588,3.871201011,5.497168225,-0.004409708,1.131402111,-0.673344553,2.197224577,0,6.2,0.27,0.43,7.8,0.056,48,244,0.9956,3.1,0.51,9,0,1.824549292,-1.30933332,-0.84397007,2.054123734,-2.882403588,3.871201011,5.497168225,-0.004409708,1.131402111,-0.673344553,2.197224577,0,6.2,0.27,0.43,7.8,0.056,48,244,0.9956,3.1,0.51,9,6
0,6.8,0.3,0.23,4.6,0.061,50.5,238.5,0.9958,3.32,0.6,9.5,0,1.916922612,-1.203972804,-1.46967597,1.526056303,-2.796881415,3.921973336,5.47436931,-0.004208845,1.199964783,-0.510825624,2.251291799,0,6.8,0.3,0.23,4.6,0.061,50.5,238.5,0.9958,3.32,0.6,9.5,0,1.916922612,-1.203972804,-1.46967597,1.526056303,-2.796881415,3.921973336,5.47436931,-0.004208845,1.199964783,-0.510825624,2.251291799,0,6.8,0.3,0.23,4.6,0.061,50.5,238.5,0.9958,3.32,0.6,9.5,5
0,6,0.27,0.28,4.8,0.063,31,201,0.9964,3.69,0.71,10,0,1.791759469,-1.30933332,-1.272965676,1.568615918,-2.764620553,3.433987204,5.303304908,-0.003606496,1.305626458,-0.342490309,2.302585093,0,6,0.27,0.28,4.8,0.063,31,201,0.9964,3.69,0.71,10,0,1.791759469,-1.30933332,-1.272965676,1.568615918,-2.764620553,3.433987204,5.303304908,-0.003606496,1.305626458,-0.342490309,2.302585093,0,6,0.27,0.28,4.8,0.063,31,201,0.9964,3.69,0.71,10,5
0,8.6,0.23,0.46,1,0.054,9,72,0.9941,2.95,0.49,9.1,0,2.151762203,-1.46967597,-0.776528789,0,-2.918771232,2.197224577,4.276666119,-0.005917474,1.08180517,-0.713349888,2.208274414,0,8.6,0.23,0.46,1,0.054,9,72,0.9941,2.95,0.49,9.1,0,2.151762203,-1.46967597,-0.776528789,0,-2.918771232,2.197224577,4.276666119,-0.005917474,1.08180517,-0.713349888,2.208274414,0,8.6,0.23,0.46,1,0.054,9,72,0.9941,2.95,0.49,9.1,6
0,6.7,0.23,0.31,2.1,0.046,30,96,0.9926,3.33,0.64,10.7,0,1.902107526,-1.46967597,-1.171182982,0.741937345,-3.079113882,3.401197382,4.564348191,-0.007427516,1.202972304,-0.446287103,2.370243741,0,6.7,0.23,0.31,2.1,0.046,30,96,0.9926,3.33,0.64,10.7,0,1.902107526,-1.46967597,-1.171182982,0.741937345,-3.079113882,3.401197382,4.564348191,-0.007427516,1.202972304,-0.446287103,2.370243741,0,6.7,0.23,0.31,2.1,0.046,30,96,0.9926,3.33,0.64,10.7,8
0,7.4,0.24,0.29,10.1,0.05,21,105,0.9962,3.13,0.35,9.5,0,2.00148,-1.427116356,-1.237874356,2.312535424,-2.995732274,3.044522438,4.65396035,-0.003807238,1.141033005,-1.049822124,2.251291799,0,7.4,0.24,0.29,10.1,0.05,21,105,0.9962,3.13,0.35,9.5,0,2.00148,-1.427116356,-1.237874356,2.312535424,-2.995732274,3.044522438,4.65396035,-0.003807238,1.141033005,-1.049822124,2.251291799,0,7.4,0.24,0.29,10.1,0.05,21,105,0.9962,3.13,0.35,9.5,5
0,7.1,0.18,0.36,1.4,0.043,31,87,0.9898,3.26,0.37,12.7,0,1.960094784,-1.714798428,-1.021651248,0.336472237,-3.146555163,3.433987204,4.465908119,-0.010252376,1.181727195,-0.994252273,2.541601993,0,7.1,0.18,0.36,1.4,0.043,31,87,0.9898,3.26,0.37,12.7,0,1.960094784,-1.714798428,-1.021651248,0.336472237,-3.146555163,3.433987204,4.465908119,-0.010252376,1.181727195,-0.994252273,2.541601993,0,7.1,0.18,0.36,1.4,0.043,31,87,0.9898,3.26,0.37,12.7,7
0,7,0.32,0.34,1.3,0.042,20,69,0.9912,3.31,0.65,12,0,1.945910149,-1.139434283,-1.078809661,0.262364264,-3.170085661,2.995732274,4.234106505,-0.008838949,1.196948189,-0.430782916,2.48490665,0,7,0.32,0.34,1.3,0.042,20,69,0.9912,3.31,0.65,12,0,1.945910149,-1.139434283,-1.078809661,0.262364264,-3.170085661,2.995732274,4.234106505,-0.008838949,1.196948189,-0.430782916,2.48490665,0,7,0.32,0.34,1.3,0.042,20,69,0.9912,3.31,0.65,12,7
0,7.4,0.18,0.3,8.8,0.064,26,103,0.9961,2.94,0.56,9.3,0,2.00148,-1.714798428,-1.203972804,2.174751721,-2.748872196,3.258096538,4.634728988,-0.003907625,1.078409581,-0.579818495,2.2300144,0,7.4,0.18,0.3,8.8,0.064,26,103,0.9961,2.94,0.56,9.3,0,2.00148,-1.714798428,-1.203972804,2.174751721,-2.748872196,3.258096538,4.634728988,-0.003907625,1.078409581,-0.579818495,2.2300144,0,7.4,0.18,0.3,8.8,0.064,26,103,0.9961,2.94,0.56,9.3,5
0,6.7,0.54,0.28,5.4,0.06,21,105,0.9949,3.27,0.37,9,0,1.902107526,-0.616186139,-1.272965676,1.686398954,-2.813410717,3.044522438,4.65396035,-0.005113049,1.184789985,-0.994252273,2.197224577,0,6.7,0.54,0.28,5.4,0.06,21,105,0.9949,3.27,0.37,9,0,1.902107526,-0.616186139,-1.272965676,1.686398954,-2.813410717,3.044522438,4.65396035,-0.005113049,1.184789985,-0.994252273,2.197224577,0,6.7,0.54,0.28,5.4,0.06,21,105,0.9949,3.27,0.37,9,5
0,6.8,0.22,0.31,1.4,0.053,34,114,0.9929,3.39,0.77,10.6,0,1.916922612,-1.514127733,-1.171182982,0.336472237,-2.937463365,3.526360525,4.736198448,-0.007125325,1.220829921,-0.261364764,2.360854001,0,6.8,0.22,0.31,1.4,0.053,34,114,0.9929,3.39,0.77,10.6,0,1.916922612,-1.514127733,-1.171182982,0.336472237,-2.937463365,3.526360525,4.736198448,-0.007125325,1.220829921,-0.261364764,2.360854001,0,6.8,0.22,0.31,1.4,0.053,34,114,0.9929,3.39,0.77,10.6,6
0,7.1,0.2,0.34,16,0.05,51,166,0.9985,3.21,0.6,9.2,0,1.960094784,-1.609437912,-1.078809661,2.772588722,-2.995732274,3.931825633,5.111987788,-0.001501126,1.166270937,-0.510825624,2.219203484,0,7.1,0.2,0.34,16,0.05,51,166,0.9985,3.21,0.6,9.2,0,1.960094784,-1.609437912,-1.078809661,2.772588722,-2.995732274,3.931825633,5.111987788,-0.001501126,1.166270937,-0.510825624,2.219203484,0,7.1,0.2,0.34,16,0.05,51,166,0.9985,3.21,0.6,9.2,6
0,7.1,0.34,0.2,6.1,0.063,47,164,0.9946,3.17,0.42,10,0,1.960094784,-1.078809661,-1.609437912,1.808288771,-2.764620553,3.850147602,5.099866428,-0.005414633,1.153731588,-0.867500568,2.302585093,0,7.1,0.34,0.2,6.1,0.063,47,164,0.9946,3.17,0.42,10,0,1.960094784,-1.078809661,-1.609437912,1.808288771,-2.764620553,3.850147602,5.099866428,-0.005414633,1.153731588,-0.867500568,2.302585093,0,7.1,0.34,0.2,6.1,0.063,47,164,0.9946,3.17,0.42,10,5
0,7.3,0.22,0.3,8.2,0.047,42,207,0.9966,3.33,0.46,9.5,0,1.987874348,-1.514127733,-1.203972804,2.104134154,-3.057607677,3.737669618,5.332718793,-0.003405793,1.202972304,-0.776528789,2.251291799,0,7.3,0.22,0.3,8.2,0.047,42,207,0.9966,3.33,0.46,9.5,0,1.987874348,-1.514127733,-1.203972804,2.104134154,-3.057607677,3.737669618,5.332718793,-0.003405793,1.202972304,-0.776528789,2.251291799,0,7.3,0.22,0.3,8.2,0.047,42,207,0.9966,3.33,0.46,9.5,6
0,7.1,0.43,0.61,11.8,0.045,54,155,0.9974,3.11,0.45,8.7,0,1.960094784,-0.84397007,-0.494296322,2.468099531,-3.101092789,3.988984047,5.043425117,-0.002603386,1.134622726,-0.798507696,2.163323026,0,7.1,0.43,0.61,11.8,0.045,54,155,0.9974,3.11,0.45,8.7,0,1.960094784,-0.84397007,-0.494296322,2.468099531,-3.101092789,3.988984047,5.043425117,-0.002603386,1.134622726,-0.798507696,2.163323026,0,7.1,0.43,0.61,11.8,0.045,54,155,0.9974,3.11,0.45,8.7,5
0,7.1,0.44,0.62,11.8,0.044,52,152,0.9975,3.12,0.46,8.7,0,1.960094784,-0.820980552,-0.478035801,2.468099531,-3.123565645,3.951243719,5.023880521,-0.00250313,1.137833002,-0.776528789,2.163323026,0,7.1,0.44,0.62,11.8,0.044,52,152,0.9975,3.12,0.46,8.7,0,1.960094784,-0.820980552,-0.478035801,2.468099531,-3.123565645,3.951243719,5.023880521,-0.00250313,1.137833002,-0.776528789,2.163323026,0,7.1,0.44,0.62,11.8,0.044,52,152,0.9975,3.12,0.46,8.7,6
0,7.2,0.39,0.63,11,0.044,55,156,0.9974,3.09,0.44,8.7,0,1.974081026,-0.94160854,-0.46203546,2.397895273,-3.123565645,4.007333185,5.049856007,-0.002603386,1.128171091,-0.820980552,2.163323026,0,7.2,0.39,0.63,11,0.044,55,156,0.9974,3.09,0.44,8.7,0,1.974081026,-0.94160854,-0.46203546,2.397895273,-3.123565645,4.007333185,5.049856007,-0.002603386,1.128171091,-0.820980552,2.163323026,0,7.2,0.39,0.63,11,0.044,55,156,0.9974,3.09,0.44,8.7,6
0,6.8,0.25,0.31,13.3,0.05,69,202,0.9972,3.22,0.48,9.7,0,1.916922612,-1.386294361,-1.171182982,2.587764035,-2.995732274,4.234106505,5.308267697,-0.002803927,1.16938136,-0.733969175,2.272125886,0,6.8,0.25,0.31,13.3,0.05,69,202,0.9972,3.22,0.48,9.7,0,1.916922612,-1.386294361,-1.171182982,2.587764035,-2.995732274,4.234106505,5.308267697,-0.002803927,1.16938136,-0.733969175,2.272125886,0,6.8,0.25,0.31,13.3,0.05,69,202,0.9972,3.22,0.48,9.7,6
0,7.1,0.43,0.61,11.8,0.045,54,155,0.9974,3.11,0.45,8.7,0,1.960094784,-0.84397007,-0.494296322,2.468099531,-3.101092789,3.988984047,5.043425117,-0.002603386,1.134622726,-0.798507696,2.163323026,0,7.1,0.43,0.61,11.8,0.045,54,155,0.9974,3.11,0.45,8.7,0,1.960094784,-0.84397007,-0.494296322,2.468099531,-3.101092789,3.988984047,5.043425117,-0.002603386,1.134622726,-0.798507696,2.163323026,0,7.1,0.43,0.61,11.8,0.045,54,155,0.9974,3.11,0.45,8.7,5
0,7.1,0.44,0.62,11.8,0.044,52,152,0.9975,3.12,0.46,8.7,0,1.960094784,-0.820980552,-0.478035801,2.468099531,-3.123565645,3.951243719,5.023880521,-0.00250313,1.137833002,-0.776528789,2.163323026,0,7.1,0.44,0.62,11.8,0.044,52,152,0.9975,3.12,0.46,8.7,0,1.960094784,-0.820980552,-0.478035801,2.468099531,-3.123565645,3.951243719,5.023880521,-0.00250313,1.137833002,-0.776528789,2.163323026,0,7.1,0.44,0.62,11.8,0.044,52,152,0.9975,3.12,0.46,8.7,6
0,7.2,0.39,0.63,11,0.044,55,156,0.9974,3.09,0.44,8.7,0,1.974081026,-0.94160854,-0.46203546,2.397895273,-3.123565645,4.007333185,5.049856007,-0.002603386,1.128171091,-0.820980552,2.163323026,0,7.2,0.39,0.63,11,0.044,55,156,0.9974,3.09,0.44,8.7,0,1.974081026,-0.94160854,-0.46203546,2.397895273,-3.123565645,4.007333185,5.049856007,-0.002603386,1.128171091,-0.820980552,2.163323026,0,7.2,0.39,0.63,11,0.044,55,156,0.9974,3.09,0.44,8.7,6
0,6.1,0.27,0.43,7.5,0.049,65,243,0.9957,3.12,0.47,9,0,1.808288771,-1.30933332,-0.84397007,2.014903021,-3.015934981,4.17438727,5.493061443,-0.004309272,1.137833002,-0.755022584,2.197224577,0,6.1,0.27,0.43,7.5,0.049,65,243,0.9957,3.12,0.47,9,0,1.808288771,-1.30933332,-0.84397007,2.014903021,-3.015934981,4.17438727,5.493061443,-0.004309272,1.137833002,-0.755022584,2.197224577,0,6.1,0.27,0.43,7.5,0.049,65,243,0.9957,3.12,0.47,9,5
0,6.9,0.24,0.33,1.7,0.035,47,136,0.99,3.26,0.4,12.6,0,1.931521412,-1.427116356,-1.108662625,0.530628251,-3.352407217,3.850147602,4.912654886,-0.010050336,1.181727195,-0.916290732,2.533696814,0,6.9,0.24,0.33,1.7,0.035,47,136,0.99,3.26,0.4,12.6,0,1.931521412,-1.427116356,-1.108662625,0.530628251,-3.352407217,3.850147602,4.912654886,-0.010050336,1.181727195,-0.916290732,2.533696814,0,6.9,0.24,0.33,1.7,0.035,47,136,0.99,3.26,0.4,12.6,7
0,6.9,0.21,0.33,1.8,0.034,48,136,0.9899,3.25,0.41,12.6,0,1.931521412,-1.560647748,-1.108662625,0.587786665,-3.381394754,3.871201011,4.912654886,-0.010151351,1.178654996,-0.891598119,2.533696814,0,6.9,0.21,0.33,1.8,0.034,48,136,0.9899,3.25,0.41,12.6,0,1.931521412,-1.560647748,-1.108662625,0.587786665,-3.381394754,3.871201011,4.912654886,-0.010151351,1.178654996,-0.891598119,2.533696814,0,6.9,0.21,0.33,1.8,0.034,48,136,0.9899,3.25,0.41,12.6,7
0,7.5,0.17,0.32,1.7,0.04,51,148,0.9916,3.21,0.44,11.5,0,2.014903021,-1.771956842,-1.139434283,0.530628251,-3.218875825,3.931825633,4.997212274,-0.008435479,1.166270937,-0.820980552,2.442347035,0,7.5,0.17,0.32,1.7,0.04,51,148,0.9916,3.21,0.44,11.5,0,2.014903021,-1.771956842,-1.139434283,0.530628251,-3.218875825,3.931825633,4.997212274,-0.008435479,1.166270937,-0.820980552,2.442347035,0,7.5,0.17,0.32,1.7,0.04,51,148,0.9916,3.21,0.44,11.5,7
0,7.1,0.26,0.29,12.4,0.044,62,240,0.9969,3.04,0.42,9.2,0,1.960094784,-1.347073648,-1.237874356,2.517696473,-3.123565645,4.127134385,5.480638923,-0.003104815,1.111857515,-0.867500568,2.219203484,0,7.1,0.26,0.29,12.4,0.044,62,240,0.9969,3.04,0.42,9.2,0,1.960094784,-1.347073648,-1.237874356,2.517696473,-3.123565645,4.127134385,5.480638923,-0.003104815,1.111857515,-0.867500568,2.219203484,0,7.1,0.26,0.29,12.4,0.044,62,240,0.9969,3.04,0.42,9.2,6
0,6,0.34,0.66,15.9,0.046,26,164,0.9979,3.14,0.5,8.8,0,1.791759469,-1.078809661,-0.415515444,2.766319109,-3.079113882,3.258096538,5.099866428,-0.002102208,1.1442228,-0.693147181,2.174751721,0,6,0.34,0.66,15.9,0.046,26,164,0.9979,3.14,0.5,8.8,0,1.791759469,-1.078809661,-0.415515444,2.766319109,-3.079113882,3.258096538,5.099866428,-0.002102208,1.1442228,-0.693147181,2.174751721,0,6,0.34,0.66,15.9,0.046,26,164,0.9979,3.14,0.5,8.8,6
