CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,ln_CRIM,ln_ZN,ln_INDUS,ln_CHAS,ln_NOX,ln_RM,ln_AGE,ln_DIS,ln_RAD,ln_TAX,ln_PTRATIO,ln_B,ln_LSTAT,MEDV
8.24809,0,18.1,0,0.713,7.393,99.3,2.4527,24,666,20.2,375.87,16.74,2.109981658,0,2.895911938,0,-0.338273859,2.000533607,4.598145571,0.897189459,3.17805383,6.501289671,3.005682604,5.929243339,2.817801065,17.8
9.51363,0,18.1,0,0.713,6.728,94.1,2.4961,24,666,20.2,6.68,18.71,2.252725507,0,2.895911938,0,-0.338273859,1.906277923,4.544358047,0.914729514,3.17805383,6.501289671,3.005682604,1.899117988,2.92905814,14.9
4.75237,0,18.1,0,0.713,6.525,86.5,2.4358,24,666,20.2,50.92,18.13,1.558643441,0,2.895911938,0,-0.338273859,1.875640953,4.460144414,0.890275245,3.17805383,6.501289671,3.005682604,3.930255774,2.897568025,14.1
4.66883,0,18.1,0,0.713,5.976,87.9,2.5806,24,666,20.2,10.48,19.01,1.540908505,0,2.895911938,0,-0.338273859,1.787751448,4.476199805,0.94802193,3.17805383,6.501289671,3.005682604,2.349468679,2.944965157,12.7
8.20058,0,18.1,0,0.713,5.936,80.3,2.7792,24,666,20.2,3.5,16.94,2.104204883,0,2.895911938,0,-0.338273859,1.781035506,4.385769621,1.022163117,3.17805383,6.501289671,3.005682604,1.252762968,2.829677689,13.5
7.75223,0,18.1,0,0.713,6.301,83.7,2.7831,24,666,20.2,272.21,16.23,2.047980544,0,2.895911938,0,-0.338273859,1.840708351,4.427238977,1.023565414,3.17805383,6.501289671,3.005682604,5.606573827,2.786861382,14.9
6.80117,0,18.1,0,0.713,6.081,84.4,2.7175,24,666,20.2,396.9,14.7,1.917094656,0,2.895911938,0,-0.338273859,1.805169156,4.435567402,0.99971234,3.17805383,6.501289671,3.005682604,5.98368436,2.687847494,20
4.81213,0,18.1,0,0.713,6.701,90,2.5975,24,666,20.2,255.23,16.42,1.571139814,0,2.895911938,0,-0.338273859,1.902256769,4.49980967,0.954549444,3.17805383,6.501289671,3.005682604,5.542165099,2.798500104,16.4
3.69311,0,18.1,0,0.713,6.376,88.4,2.5671,24,666,20.2,391.43,14.65,1.306468922,0,2.895911938,0,-0.338273859,1.852540941,4.48187197,0.942776857,3.17805383,6.501289671,3.005682604,5.9698067,2.684440335,17.7
6.65492,0,18.1,0,0.713,6.317,83,2.7344,24,666,20.2,396.9,13.99,1.895356431,0,2.895911938,0,-0.338273859,1.843244412,4.418840608,1.005912033,3.17805383,6.501289671,3.005682604,5.98368436,2.638342789,19.5
5.82115,0,18.1,0,0.713,6.513,89.9,2.8016,24,666,20.2,393.82,10.29,1.761497837,0,2.895911938,0,-0.338273859,1.87380018,4.498697941,1.030190683,3.17805383,6.501289671,3.005682604,5.975893952,2.33117255,20.2
7.83932,0,18.1,0,0.655,6.209,65.4,2.9634,24,666,20.2,396.9,13.22,2.059152096,0,2.895911938,0,-0.423120043,1.825999852,4.180522258,1.086337258,3.17805383,6.501289671,3.005682604,5.98368436,2.581730834,21.4
3.1636,0,18.1,0,0.655,5.759,48.2,3.0665,24,666,20.2,334.4,14.13,1.15171062,0,2.895911938,0,-0.423120043,1.750763849,3.875359021,1.120536846,3.17805383,6.501289671,3.005682604,5.812337881,2.648300197,19.9
3.77498,0,18.1,0,0.655,5.952,84.7,2.8715,24,666,20.2,22.01,17.15,1.328395085,0,2.895911938,0,-0.423120043,1.783727298,4.439115602,1.054834541,3.17805383,6.501289671,3.005682604,3.091496896,2.841998174,19
4.42228,0,18.1,0,0.584,6.003,94.5,2.5403,24,666,20.2,331.29,21.32,1.4866554,0,2.895911938,0,-0.537854296,1.792259344,4.548599834,0.932282184,3.17805383,6.501289671,3.005682604,5.802994125,3.059645599,19.1
15.5757,0,18.1,0,0.58,5.926,71,2.9084,24,666,20.2,368.74,18.13,2.745712007,0,2.895911938,0,-0.544727175,1.779349449,4.262679877,1.067603102,3.17805383,6.501289671,3.005682604,5.910091789,2.897568025,19.1
13.0751,0,18.1,0,0.58,5.713,56.7,2.8237,24,666,20.2,396.9,14.76,2.570709658,0,2.895911938,0,-0.544727175,1.74274428,4.037774211,1.038048082,3.17805383,6.501289671,3.005682604,5.98368436,2.691920819,20.1
4.34879,0,18.1,0,0.58,6.167,84,3.0334,24,666,20.2,396.9,16.29,1.469897645,0,2.895911938,0,-0.544727175,1.819212496,4.430816799,1.109684103,3.17805383,6.501289671,3.005682604,5.98368436,2.790551423,19.9
4.03841,0,18.1,0,0.532,6.229,90.7,3.0993,24,666,20.2,395.33,12.87,1.39585105,0,2.895911938,0,-0.63111179,1.829215806,4.507557357,1.13117628,3.17805383,6.501289671,3.005682604,5.979720859,2.554899022,19.6
3.56868,0,18.1,0,0.58,6.437,75,2.8965,24,666,20.2,393.37,14.36,1.27219578,0,2.895911938,0,-0.544727175,1.862062593,4.317488114,1.063503112,3.17805383,6.501289671,3.005682604,5.974750645,2.664446564,23.2
4.64689,0,18.1,0,0.614,6.98,67.6,2.5329,24,666,20.2,374.68,11.66,1.536198179,0,2.895911938,0,-0.487760351,1.943048917,4.213607983,0.929364891,3.17805383,6.501289671,3.005682604,5.926072328,2.456164181,29.8
8.05579,0,18.1,0,0.584,5.427,95.4,2.4298,24,666,20.2,352.58,18.14,2.086391088,0,2.895911938,0,-0.537854296,1.691386495,4.558078578,0.887808949,3.17805383,6.501289671,3.005682604,5.865277547,2.898119445,13.8
6.39312,0,18.1,0,0.584,6.162,97.4,2.206,24,666,20.2,302.76,24.1,1.855222412,0,2.895911938,0,-0.537854296,1.8184014,4.578826211,0.791180921,3.17805383,6.501289671,3.005682604,5.712940412,3.18221184,13.3
4.87141,0,18.1,0,0.614,6.484,93.6,2.3053,24,666,20.2,396.21,18.68,1.583383423,0,2.895911938,0,-0.487760351,1.869337604,4.539030383,0.83521082,3.17805383,6.501289671,3.005682604,5.981944374,2.927453433,16.7
15.0234,0,18.1,0,0.614,5.304,97.3,2.1007,24,666,20.2,349.48,24.91,2.709608986,0,2.895911938,0,-0.487760351,1.668461253,4.577798989,0.742270623,3.17805383,6.501289671,3.005682604,5.856446335,3.215269329,12
10.233,0,18.1,0,0.614,6.185,96.7,2.1705,24,666,20.2,379.7,18.03,2.325617792,0,2.895911938,0,-0.487760351,1.822127006,4.571613402,0.774957556,3.17805383,6.501289671,3.005682604,5.939381467,2.892037037,14.6
14.3337,0,18.1,0,0.614,6.229,88,1.9512,24,666,20.2,383.32,13.11,2.662613408,0,2.895911938,0,-0.487760351,1.829215806,4.477336814,0.668444568,3.17805383,6.501289671,3.005682604,5.948870149,2.573375298,21.4
5.82401,0,18.1,0,0.532,6.242,64.7,3.4242,24,666,20.2,396.9,10.74,1.761989028,0,2.895911938,0,-0.63111179,1.831300644,4.169761202,1.230867868,3.17805383,6.501289671,3.005682604,5.98368436,2.373975089,23
5.70818,0,18.1,0,0.532,6.75,74.9,3.3317,24,666,20.2,393.07,7.74,1.741900234,0,2.895911938,0,-0.63111179,1.909542505,4.316153891,1.203482684,3.17805383,6.501289671,3.005682604,5.973987713,2.046401688,23.7
5.73116,0,18.1,0,0.532,7.061,77,3.4106,24,666,20.2,395.28,7.01,1.745917954,0,2.895911938,0,-0.63111179,1.954586685,4.343805422,1.226888229,3.17805383,6.501289671,3.005682604,5.979594375,1.947337701,25
2.81838,0,18.1,0,0.532,5.762,40.3,4.0983,24,666,20.2,392.92,10.42,1.036162252,0,2.895911938,0,-0.63111179,1.751284637,3.696351469,1.410572254,3.17805383,6.501289671,3.005682604,5.973606029,2.343727036,21.8
2.37857,0,18.1,0,0.583,5.871,41.9,3.724,24,666,20.2,370.73,13.34,0.866499467,0,2.895911938,0,-0.539568093,1.770024977,3.735285827,1.314798359,3.17805383,6.501289671,3.005682604,5.915474035,2.59076704,20.6
3.67367,0,18.1,0,0.583,6.312,51.9,3.9917,24,666,20.2,388.62,10.58,1.301191162,0,2.895911938,0,-0.539568093,1.842452584,3.94931879,1.384217205,3.17805383,6.501289671,3.005682604,5.962602002,2.358965426,21.2
5.69175,0,18.1,0,0.583,6.114,79.8,3.5459,24,666,20.2,392.68,14.98,1.739017758,0,2.895911938,0,-0.539568093,1.810581223,4.379523504,1.265792006,3.17805383,6.501289671,3.005682604,5.972995031,2.706715978,19.1
4.83567,0,18.1,0,0.583,5.905,53.2,3.1523,24,666,20.2,388.22,11.45,1.576019692,0,2.895911938,0,-0.539568093,1.77579945,3.974058396,1.148132345,3.17805383,6.501289671,3.005682604,5.961572189,2.43798973,20.6
0.15086,0,27.74,0,0.609,5.454,92.7,1.8209,4,711,20.1,395.09,18.06,-1.891403025,0,3.322875415,0,-0.495937011,1.696349284,4.529368473,0.599330884,1.386294361,6.56667243,3.000719815,5.979113587,2.893699548,15.2
0.18337,0,27.74,0,0.609,5.414,98.3,1.7554,4,711,20.1,344.05,23.97,-1.696249309,0,3.322875415,0,-0.495937011,1.688988191,4.588024027,0.562696751,1.386294361,6.56667243,3.000719815,5.840786996,3.176803048,7
0.20746,0,27.74,0,0.609,5.093,98,1.8226,4,711,20.1,318.43,29.68,-1.572816729,0,3.322875415,0,-0.495937011,1.627867048,4.584967479,0.600264053,1.386294361,6.56667243,3.000719815,5.763402671,3.390473418,8.1
0.10574,0,27.74,0,0.609,5.983,98.8,1.8681,4,711,20.1,390.11,18.07,-2.246772028,0,3.322875415,0,-0.495937011,1.788922114,4.593097605,0.624921872,1.386294361,6.56667243,3.000719815,5.966428751,2.894253105,13.6
0.11132,0,27.74,0,0.609,5.983,83.5,2.1099,4,711,20.1,396.9,13.35,-2.195346342,0,3.322875415,0,-0.495937011,1.788922114,4.424846632,0.746640553,1.386294361,6.56667243,3.000719815,5.98368436,2.591516385,20.1
0.17331,0,9.69,0,0.585,5.707,54,2.3817,6,391,19.2,396.9,12.01,-1.752673381,0,2.271094426,0,-0.536143432,1.741693492,3.988984047,0.867814518,1.791759469,5.96870756,2.954910279,5.98368436,2.485739636,21.8
0.27957,0,9.69,0,0.585,5.926,42.6,2.3817,6,391,19.2,396.9,13.59,-1.274502571,0,2.271094426,0,-0.536143432,1.779349449,3.751854253,0.867814518,1.791759469,5.96870756,2.954910279,5.98368436,2.609334228,24.5
0.17899,0,9.69,0,0.585,5.67,28.8,2.7986,6,391,19.2,393.29,17.6,-1.720425341,0,2.271094426,0,-0.536143432,1.735189118,3.360375387,1.029119292,1.791759469,5.96870756,2.954910279,5.974547253,2.867898902,23.1
0.2896,0,9.69,0,0.585,5.39,72.9,2.7986,6,391,19.2,396.9,21.14,-1.239254618,0,2.271094426,0,-0.536143432,1.684545385,4.289088639,1.029119292,1.791759469,5.96870756,2.954910279,5.98368436,3.05116698,19.7
0.26838,0,9.69,0,0.585,5.794,70.6,2.8927,6,391,19.2,396.9,14.1,-1.315351392,0,2.271094426,0,-0.536143432,1.756822899,4.257030144,1.062190322,1.791759469,5.96870756,2.954910279,5.98368436,2.646174797,18.3
0.23912,0,9.69,0,0.585,6.019,65.3,2.4091,6,391,19.2,396.9,12.92,-1.430789761,0,2.271094426,0,-0.536143432,1.794921133,4.178992036,0.879253234,1.791759469,5.96870756,2.954910279,5.98368436,2.558776498,21.2
0.17783,0,9.69,0,0.585,5.569,73.5,2.3999,6,391,19.2,395.77,15.1,-1.726927241,0,2.271094426,0,-0.536143432,1.717215505,4.297285406,0.87542707,1.791759469,5.96870756,2.954910279,5.980833234,2.714694744,17.5
0.22438,0,9.69,0,0.585,6.027,79.7,2.4982,6,391,19.2,396.9,14.33,-1.494414236,0,2.271094426,0,-0.536143432,1.796249375,4.378269586,0.915570473,1.791759469,5.96870756,2.954910279,5.98368436,2.662355242,16.8
0.06263,0,11.93,0,0.573,6.593,69.1,2.4786,1,273,21,391.99,9.67,-2.770510882,0,2.479056236,0,-0.556869562,1.88600848,4.235554731,0.907693885,0,5.609471795,3.044522438,5.971236329,2.269028309,22.4
0.04527,0,11.93,0,0.573,6.12,76.7,2.2875,1,273,21,396.9,9.08,-3.095110718,0,2.479056236,0,-0.556869562,1.811562097,4.339901708,0.827459518,0,5.609471795,3.044522438,5.98368436,2.206074193,20.6
0.06076,0,11.93,0,0.573,6.976,91,2.1675,1,273,21,396.9,5.64,-2.800823601,0,2.479056236,0,-0.556869562,1.942475687,4.510859507,0.77357443,0,5.609471795,3.044522438,5.98368436,1.729884066,23.9
0.10959,0,11.93,0,0.573,6.794,89.3,2.3889,1,273,21,393.45,6.48,-2.21100915,0,2.479056236,0,-0.556869562,1.91603987,4.492001488,0.870833009,0,5.609471795,3.044522438,5.974953995,1.86872051,22
0.04741,0,11.93,0,0.573,6.03,80.8,2.505,1,273,21,396.9,7.88,-3.048922102,0,2.479056236,0,-0.556869562,1.796747011,4.391976966,0.918288735,0,5.609471795,3.044522438,5.98368436,2.064327904,11.9
