cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,ln_cement,ln_blast_furnace_slag,ln_fly_ash,ln_water,ln_superplasticizer,ln_coarse_aggregate,ln_fine_aggregate ,ln_age,concrete_compressive_strength
252,0,0,185,0,1111,784,7,5.529429088,0,0,5.220355825,0,7.01301579,6.66440902,1.945910149,13.71
252,0,0,185,0,1111,784,28,5.529429088,0,0,5.220355825,0,7.01301579,6.66440902,3.33220451,19.69
339,0,0,185,0,1060,754,28,5.826000107,0,0,5.220355825,0,6.966024187,6.625392368,3.33220451,31.65
393,0,0,192,0,940,758,3,5.973809612,0,0,5.257495372,0,6.845879875,6.630683386,1.098612289,19.11
393,0,0,192,0,940,758,28,5.973809612,0,0,5.257495372,0,6.845879875,6.630683386,3.33220451,39.58
393,0,0,192,0,940,758,90,5.973809612,0,0,5.257495372,0,6.845879875,6.630683386,4.49980967,48.79
382,0,0,185,0,1047,739,7,5.945420609,0,0,5.220355825,0,6.953684211,6.605297921,1.945910149,24
382,0,0,185,0,1047,739,28,5.945420609,0,0,5.220355825,0,6.953684211,6.605297921,3.33220451,37.42
252,0,0,186,0,1111,784,7,5.529429088,0,0,5.225746674,0,7.01301579,6.66440902,1.945910149,11.47
252,0,0,185,0,1111,784,28,5.529429088,0,0,5.220355825,0,7.01301579,6.66440902,3.33220451,19.69
310,0,0,192,0,970,850,7,5.736572297,0,0,5.257495372,0,6.877296071,6.745236349,1.945910149,14.99
310,0,0,192,0,970,850,28,5.736572297,0,0,5.257495372,0,6.877296071,6.745236349,3.33220451,27.92
310,0,0,192,0,970,850,90,5.736572297,0,0,5.257495372,0,6.877296071,6.745236349,4.49980967,34.68
310,0,0,192,0,970,850,180,5.736572297,0,0,5.257495372,0,6.877296071,6.745236349,5.192956851,37.33
310,0,0,192,0,970,850,360,5.736572297,0,0,5.257495372,0,6.877296071,6.745236349,5.886104031,38.11
525,0,0,189,0,1125,613,3,6.263398263,0,0,5.241747015,0,7.025538315,6.418364936,1.098612289,33.8
525,0,0,189,0,1125,613,7,6.263398263,0,0,5.241747015,0,7.025538315,6.418364936,1.945910149,42.42
525,0,0,189,0,1125,613,14,6.263398263,0,0,5.241747015,0,7.025538315,6.418364936,2.63905733,48.4
525,0,0,189,0,1125,613,28,6.263398263,0,0,5.241747015,0,7.025538315,6.418364936,3.33220451,55.94
525,0,0,189,0,1125,613,90,6.263398263,0,0,5.241747015,0,7.025538315,6.418364936,4.49980967,58.78
525,0,0,189,0,1125,613,270,6.263398263,0,0,5.241747015,0,7.025538315,6.418364936,5.598421959,67.11
322,0,0,203,0,974,800,14,5.774551546,0,0,5.313205979,0,6.881411304,6.684611728,2.63905733,20.77
322,0,0,203,0,974,800,28,5.774551546,0,0,5.313205979,0,6.881411304,6.684611728,3.33220451,25.18
322,0,0,203,0,974,800,180,5.774551546,0,0,5.313205979,0,6.881411304,6.684611728,5.192956851,29.59
302,0,0,203,0,974,817,28,5.710427017,0,0,5.313205979,0,6.881411304,6.705639095,3.33220451,21.75
397,0,0,185,0,1040,734,28,5.983936281,0,0,5.220355825,0,6.946975992,6.598509029,3.33220451,39.09
480,0,0,192,0,936,721,3,6.173786104,0,0,5.257495372,0,6.841615476,6.580639137,1.098612289,24.39
522,0,0,146,0,896,896,7,6.257667588,0,0,4.983606622,0,6.797940413,6.797940413,1.945910149,50.51
522,0,0,146,0,896,896,28,6.257667588,0,0,4.983606622,0,6.797940413,6.797940413,3.33220451,74.99
273,105,82,210,9,904,680,28,5.609471795,4.65396035,4.406719247,5.347107531,2.197224577,6.80682936,6.522092798,3.33220451,37.17
162,190,148,179,19,838,741,28,5.087596335,5.247024072,4.997212274,5.187385806,2.944438979,6.7310181,6.608000625,3.33220451,33.76
154,144,112,220,10,923,658,28,5.036952602,4.9698133,4.718498871,5.393627546,2.302585093,6.827629235,6.489204931,3.33220451,16.5
147,115,89,202,9,860,829,28,4.990432587,4.744932128,4.48863637,5.308267697,2.197224577,6.756932389,6.720220155,3.33220451,19.99
152,178,139,168,18,944,695,28,5.023880521,5.18178355,4.934473933,5.123963979,2.890371758,6.850126166,6.543911846,3.33220451,36.35
310,143,111,168,22,914,651,28,5.736572297,4.96284463,4.709530201,5.123963979,3.091042453,6.817830571,6.478509642,3.33220451,33.69
144,0,175,158,18,943,844,28,4.9698133,0,5.164785974,5.062595033,2.890371758,6.849066283,6.738152495,3.33220451,15.42
304,140,0,214,6,895,722,28,5.717027701,4.941642423,0,5.365976015,1.791759469,6.796823718,6.582025139,3.33220451,33.42
374,0,0,190,7,1013,730,28,5.924255797,0,0,5.247024072,1.945910149,6.920671504,6.593044534,3.33220451,39.05
159,149,116,175,15,953,720,28,5.068904202,5.003946306,4.753590191,5.164785974,2.708050201,6.859614904,6.579251212,3.33220451,27.68
153,239,0,200,6,1002,684,28,5.030437921,5.476463552,0,5.298317367,1.791759469,6.909753282,6.527957918,3.33220451,26.86
310,143,0,168,10,914,804,28,5.736572297,4.96284463,0,5.123963979,2.302585093,6.817830571,6.689599269,3.33220451,45.3
305,0,100,196,10,959,705,28,5.720311777,0,4.605170186,5.278114659,2.302585093,6.865891075,6.558197803,3.33220451,30.12
151,0,184,167,12,991,772,28,5.017279837,0,5.214935758,5.117993812,2.48490665,6.898714534,6.64898455,3.33220451,15.57
142,167,130,174,11,883,785,28,4.955827058,5.117993812,4.86753445,5.159055299,2.397895273,6.783325201,6.665683718,3.33220451,44.61
298,137,107,201,6,878,655,28,5.697093487,4.919980926,4.672828834,5.303304908,1.791759469,6.777646594,6.484635236,3.33220451,53.52
321,164,0,190,5,870,774,28,5.771441123,5.099866428,0,5.247024072,1.609437912,6.768493212,6.651571874,3.33220451,57.21
366,187,0,191,7,824,757,28,5.902633333,5.231108617,0,5.252273428,1.945910149,6.71417053,6.629363253,3.33220451,65.91
280,129,100,172,9,825,805,28,5.634789603,4.859812404,4.605170186,5.147494477,2.197224577,6.715383386,6.690842277,3.33220451,52.82
252,97,76,194,8,835,821,28,5.529429088,4.574710979,4.33073334,5.267858159,2.079441542,6.727431725,6.710523109,3.33220451,33.4
165,0,150,182,12,1023,729,28,5.105945474,0,5.010635294,5.204006687,2.48490665,6.930494766,6.591673732,3.33220451,18.03
156,243,0,180,11,1022,698,28,5.049856007,5.493061443,0,5.192956851,2.397895273,6.929516771,6.548219103,3.33220451,37.36
160,188,146,203,11,829,710,28,5.075173815,5.236441963,4.983606622,5.313205979,2.397895273,6.720220155,6.56526497,3.33220451,32.84
298,0,107,186,6,879,815,28,5.697093487,0,4.672828834,5.225746674,1.791759469,6.778784898,6.703188113,3.33220451,42.64
318,0,126,210,6,861,737,28,5.762051383,0,4.836281907,5.347107531,1.791759469,6.758094504,6.602587892,3.33220451,40.06
287,121,94,188,9,904,696,28,5.659482216,4.795790546,4.543294782,5.236441963,2.197224577,6.80682936,6.54534966,3.33220451,41.94
326,166,0,174,9,882,790,28,5.786897381,5.111987788,0,5.159055299,2.197224577,6.782192056,6.672032945,3.33220451,61.23
356,0,142,193,11,801,778,28,5.874930731,0,4.955827058,5.262690189,2.397895273,6.685860947,6.656726524,3.33220451,40.87
132,207,161,179,5,867,736,28,4.882801923,5.332718793,5.081404365,5.187385806,1.609437912,6.765038977,6.601230119,3.33220451,33.3
322,149,0,186,8,951,709,28,5.774551546,5.003946306,0,5.225746674,2.079441542,6.857514063,6.563855527,3.33220451,52.42
164,0,200,181,13,849,846,28,5.099866428,0,5.298317367,5.198497031,2.564949357,6.744059186,6.74051936,3.33220451,15.09
314,0,113,170,10,925,783,28,5.749392986,0,4.727387819,5.135798437,2.302585093,6.829793738,6.663132696,3.33220451,38.46
321,0,128,182,11,870,780,28,5.771441123,0,4.852030264,5.204006687,2.397895273,6.768493212,6.65929392,3.33220451,37.26
140,164,128,237,6,869,656,28,4.941642423,5.099866428,4.852030264,5.468060141,1.791759469,6.767343125,6.486160789,3.33220451,35.23
288,121,0,177,7,908,829,28,5.66296048,4.795790546,0,5.176149733,1.945910149,6.811244379,6.720220155,3.33220451,42.13
298,0,107,210,11,880,744,28,5.697093487,0,4.672828834,5.347107531,2.397895273,6.779921907,6.612041035,3.33220451,31.87
265,111,86,195,6,833,790,28,5.579729826,4.709530201,4.454347296,5.272999559,1.791759469,6.725033642,6.672032945,3.33220451,41.54
160,250,0,168,12,1049,688,28,5.075173815,5.521460918,0,5.123963979,2.48490665,6.955592608,6.533788838,3.33220451,39.45
166,260,0,183,13,859,827,28,5.111987788,5.560681631,0,5.209486153,2.564949357,6.755768922,6.717804695,3.33220451,37.91
276,116,90,180,9,870,768,28,5.620400866,4.753590191,4.49980967,5.192956851,2.197224577,6.768493212,6.643789733,3.33220451,44.28
322,0,116,196,10,818,813,28,5.774551546,0,4.753590191,5.278114659,2.302585093,6.706862337,6.70073111,3.33220451,31.18
149,139,109,193,6,892,780,28,5.003946306,4.934473933,4.691347882,5.262690189,1.791759469,6.793466133,6.65929392,3.33220451,23.69
159,187,0,176,11,990,789,28,5.068904202,5.231108617,0,5.170483995,2.397895273,6.897704943,6.670766321,3.33220451,32.76
261,100,78,201,9,864,761,28,5.564520407,4.605170186,4.356708827,5.303304908,2.197224577,6.761572769,6.634633358,3.33220451,32.4
237,92,71,247,6,853,695,28,5.468060141,4.521788577,4.262679877,5.509388337,1.791759469,6.748759547,6.543911846,3.33220451,28.63
313,0,113,178,8,1002,689,28,5.746203191,0,4.727387819,5.18178355,2.079441542,6.909753282,6.535241271,3.33220451,36.8
155,183,0,193,9,1047,697,28,5.043425117,5.209486153,0,5.262690189,2.197224577,6.953684211,6.546785411,3.33220451,18.28
146,230,0,202,3,827,872,28,4.983606622,5.438079309,0,5.308267697,1.098612289,6.717804695,6.770789424,3.33220451,33.06
296,0,107,221,11,819,778,28,5.690359454,0,4.672828834,5.398162702,2.397895273,6.708084084,6.656726524,3.33220451,31.42
133,210,0,196,3,949,795,28,4.890349128,5.347107531,0,5.278114659,1.098612289,6.855408799,6.678342115,3.33220451,31.03
313,145,0,178,8,867,824,28,5.746203191,4.976733742,0,5.18178355,2.079441542,6.765038977,6.71417053,3.33220451,44.39
152,0,112,184,8,992,816,28,5.023880521,0,4.718498871,5.214935758,2.079441542,6.899723107,6.704414355,3.33220451,12.18
153,145,113,178,8,1002,689,28,5.030437921,4.976733742,4.727387819,5.18178355,2.079441542,6.909753282,6.535241271,3.33220451,25.56
140,133,103,200,7,916,753,28,4.941642423,4.890349128,4.634728988,5.298317367,1.945910149,6.820016365,6.624065228,3.33220451,36.44
149,236,0,176,13,847,893,28,5.003946306,5.463831805,0,5.170483995,2.564949357,6.741700695,6.794586581,3.33220451,32.96
300,0,120,212,10,878,728,28,5.703782475,0,4.787491743,5.356586275,2.302585093,6.777646594,6.590301048,3.33220451,23.84
153,145,113,178,8,867,824,28,5.030437921,4.976733742,4.727387819,5.18178355,2.079441542,6.765038977,6.71417053,3.33220451,26.23
148,0,137,158,16,1002,830,28,4.997212274,0,4.919980926,5.062595033,2.772588722,6.909753282,6.721425701,3.33220451,17.95
326,0,138,199,11,801,792,28,5.786897381,0,4.927253685,5.293304825,2.397895273,6.685860947,6.674561392,3.33220451,40.68
153,145,0,178,8,1000,822,28,5.030437921,4.976733742,0,5.18178355,2.079441542,6.907755279,6.711740395,3.33220451,19.01
262,111,86,195,5,895,733,28,5.568344504,4.709530201,4.454347296,5.272999559,1.609437912,6.796823718,6.597145702,3.33220451,33.72
158,0,195,220,11,898,713,28,5.062595033,0,5.272999559,5.393627546,2.397895273,6.800170068,6.56948142,3.33220451,8.54
151,0,185,167,16,1074,678,28,5.017279837,0,5.220355825,5.117993812,2.772588722,6.979145275,6.519147288,3.33220451,13.46
273,0,90,199,11,931,762,28,5.609471795,0,4.49980967,5.293304825,2.397895273,6.836259277,6.635946556,3.33220451,32.24
149,118,92,183,7,953,780,28,5.003946306,4.770684624,4.521788577,5.209486153,1.945910149,6.859614904,6.65929392,3.33220451,23.52
143,169,143,191,8,967,643,28,4.96284463,5.129898715,4.96284463,5.252273428,2.079441542,6.874198495,6.466144724,3.33220451,29.72
260,101,78,171,10,936,763,28,5.560681631,4.615120517,4.356708827,5.141663557,2.302585093,6.841615476,6.637258031,3.33220451,49.77
313,161,0,178,10,917,759,28,5.746203191,5.081404365,0,5.18178355,2.302585093,6.821107472,6.632001777,3.33220451,52.44
284,120,0,168,7,970,794,28,5.648974238,4.787491743,0,5.123963979,1.945910149,6.877296071,6.677083461,3.33220451,40.93
336,0,0,182,3,986,817,28,5.81711116,0,0,5.204006687,1.098612289,6.893656355,6.705639095,3.33220451,44.86
145,0,134,181,11,979,812,28,4.976733742,0,4.8978398,5.198497031,2.397895273,6.886531643,6.69950034,3.33220451,13.2
150,237,0,174,12,1069,675,28,5.010635294,5.468060141,0,5.159055299,2.48490665,6.974478911,6.514712691,3.33220451,37.43
144,170,133,192,8,814,805,28,4.9698133,5.135798437,4.890349128,5.257495372,2.079441542,6.701960366,6.690842277,3.33220451,29.87
331,170,0,195,8,811,802,28,5.802118375,5.135798437,0,5.272999559,2.079441542,6.698268054,6.687108608,3.33220451,56.61
155,0,143,193,9,1047,697,28,5.043425117,0,4.96284463,5.262690189,2.197224577,6.953684211,6.546785411,3.33220451,12.46
155,183,0,193,9,877,868,28,5.043425117,5.209486153,0,5.262690189,2.197224577,6.776506992,6.766191715,3.33220451,23.79
135,0,166,180,10,961,805,28,4.905274778,0,5.111987788,5.192956851,2.302585093,6.867974409,6.690842277,3.33220451,13.29
266,112,87,178,10,910,745,28,5.583496309,4.718498871,4.465908119,5.18178355,2.302585093,6.8134446,6.613384218,3.33220451,39.42
314,145,113,179,8,869,690,28,5.749392986,4.976733742,4.727387819,5.187385806,2.079441542,6.767343125,6.536691598,3.33220451,46.23
313,145,0,127,8,1000,822,28,5.746203191,4.976733742,0,4.844187086,2.079441542,6.907755279,6.711740395,3.33220451,44.52
146,173,0,182,3,986,817,28,4.983606622,5.153291594,0,5.204006687,1.098612289,6.893656355,6.705639095,3.33220451,23.74
144,136,106,178,7,941,774,28,4.9698133,4.912654886,4.663439094,5.18178355,1.945910149,6.84694314,6.651571874,3.33220451,26.14
148,0,182,181,15,839,884,28,4.997212274,0,5.204006687,5.198497031,2.708050201,6.732210706,6.784457063,3.33220451,15.52
277,117,91,191,7,946,666,28,5.624017506,4.762173935,4.510859507,5.252273428,1.945910149,6.852242569,6.501289671,3.33220451,43.57
298,0,107,164,13,953,784,28,5.697093487,0,4.672828834,5.099866428,2.564949357,6.859614904,6.66440902,3.33220451,35.86
313,145,0,178,8,1002,689,28,5.746203191,4.976733742,0,5.18178355,2.079441542,6.909753282,6.535241271,3.33220451,41.05
155,184,143,194,9,880,699,28,5.043425117,5.214935758,4.96284463,5.267858159,2.197224577,6.779921907,6.549650742,3.33220451,28.99
289,134,0,195,6,924,760,28,5.666426688,4.8978398,0,5.272999559,1.791759469,6.828712072,6.633318433,3.33220451,46.24
148,175,0,171,2,1000,828,28,4.997212274,5.164785974,0,5.141663557,0.693147181,6.907755279,6.719013154,3.33220451,26.92
145,0,179,202,8,824,869,28,4.976733742,0,5.187385806,5.308267697,2.079441542,6.71417053,6.767343125,3.33220451,10.54
313,0,0,178,8,1000,822,28,5.746203191,0,0,5.18178355,2.079441542,6.907755279,6.711740395,3.33220451,25.1
136,162,126,172,10,923,764,28,4.912654886,5.087596335,4.836281907,5.147494477,2.302585093,6.827629235,6.638567789,3.33220451,29.07
155,0,143,193,9,877,868,28,5.043425117,0,4.96284463,5.262690189,2.197224577,6.776506992,6.766191715,3.33220451,9.74
255,99,77,189,6,919,749,28,5.541263545,4.59511985,4.343805422,5.241747015,1.791759469,6.823286122,6.618738984,3.33220451,33.8
162,207,172,216,10,822,638,28,5.087596335,5.332718793,5.147494477,5.375278408,2.302585093,6.711740395,6.458338283,3.33220451,39.84
136,196,98,199,6,847,783,28,4.912654886,5.278114659,4.584967479,5.293304825,1.791759469,6.741700695,6.663132696,3.33220451,26.97
164,163,128,197,8,961,641,28,5.099866428,5.093750201,4.852030264,5.283203729,2.079441542,6.867974409,6.463029457,3.33220451,27.23
162,214,164,202,10,820,680,28,5.087596335,5.365976015,5.099866428,5.308267697,2.302585093,6.70930434,6.522092798,3.33220451,30.65
157,214,152,200,9,819,704,28,5.056245805,5.365976015,5.023880521,5.298317367,2.197224577,6.708084084,6.556778356,3.33220451,33.05
149,153,194,192,8,935,623,28,5.003946306,5.030437921,5.267858159,5.257495372,2.079441542,6.840546529,6.434546519,3.33220451,24.58
135,105,193,196,6,965,643,28,4.905274778,4.65396035,5.262690189,5.278114659,1.791759469,6.872128101,6.466144724,3.33220451,21.91
159,209,161,201,7,848,669,28,5.068904202,5.342334252,5.081404365,5.303304908,1.945910149,6.742880636,6.50578406,3.33220451,30.88
144,15,195,176,6,1021,709,28,4.9698133,2.708050201,5.272999559,5.170483995,1.791759469,6.928537818,6.563855527,3.33220451,15.34
154,174,185,228,7,845,612,28,5.036952602,5.159055299,5.220355825,5.429345629,1.945910149,6.739336627,6.416732283,3.33220451,24.34
167,187,195,185,7,898,636,28,5.117993812,5.231108617,5.272999559,5.220355825,1.945910149,6.800170068,6.455198563,3.33220451,23.89
184,86,190,213,6,923,623,28,5.214935758,4.454347296,5.247024072,5.361292166,1.791759469,6.827629235,6.434546519,3.33220451,22.93
156,178,187,221,7,854,614,28,5.049856007,5.18178355,5.231108617,5.398162702,1.945910149,6.749931194,6.419994928,3.33220451,29.41
236.9,91.7,71.5,246.9,6,852.9,695.4,28,5.467638111,4.518522379,4.26969745,5.508983396,1.791759469,6.748642307,6.54448722,3.33220451,28.63
313.3,0,113,178.5,8,1001.9,688.7,28,5.747161198,0,4.727387819,5.184588601,2.079441542,6.909653476,6.534805763,3.33220451,36.8
154.8,183.4,0,193.3,9.1,1047.4,696.7,28,5.042133961,5.21166956,0,5.264243386,2.208274414,6.954066182,6.546354902,3.33220451,18.29
145.9,230.5,0,202.5,3.4,827,871.8,28,4.982921456,5.440250862,0,5.310739887,1.223775432,6.717804695,6.77056004,3.33220451,32.72
296,0,106.7,221.4,10.5,819.2,778.4,28,5.690359454,0,4.670021158,5.39997102,2.351375257,6.708328254,6.657240531,3.33220451,31.42
133.1,210.2,0,195.7,3.1,949.4,795.3,28,4.891100725,5.348059458,0,5.276582874,1.131402111,6.855830206,6.678719402,3.33220451,28.94
313.3,145,0,178.5,8,867.2,824,28,5.747161198,4.976733742,0,5.184588601,2.079441542,6.765269631,6.71417053,3.33220451,40.93
151.6,0,111.9,184.4,7.9,992,815.9,28,5.021245473,0,4.717605615,5.217107311,2.066862759,6.899723107,6.704291798,3.33220451,12.18
153.1,145,113,178.5,8,1001.9,688.7,28,5.031091303,4.976733742,4.727387819,5.184588601,2.079441542,6.909653476,6.534805763,3.33220451,25.56
139.9,132.6,103.3,200.3,7.4,916,753.4,28,4.940927882,4.887337078,4.637637376,5.299816243,2.00148,6.820016365,6.624596295,3.33220451,36.44
149.5,236,0,175.8,12.6,846.8,892.7,28,5.007296393,5.463831805,0,5.169346985,2.533696814,6.741464539,6.794250578,3.33220451,32.96
299.8,0,119.8,211.5,9.9,878.2,727.6,28,5.703115586,0,4.785823686,5.354224998,2.292534757,6.777874358,6.589751447,3.33220451,23.84
153.1,145,113,178.5,8,867.2,824,28,5.031091303,4.976733742,4.727387819,5.184588601,2.079441542,6.765269631,6.71417053,3.33220451,26.23
148.1,0,136.6,158.1,16.1,1001.8,830.1,28,4.997887721,0,4.917056947,5.063227744,2.778819272,6.909553661,6.721546175,3.33220451,17.96
326.5,0,137.9,199,10.8,801.1,792.5,28,5.788429949,0,4.926528785,5.293304825,2.379546134,6.685985783,6.675192506,3.33220451,38.63
152.7,144.7,0,178.1,8,999.7,822.2,28,5.028475212,4.974662634,0,5.18234519,2.079441542,6.907455234,6.711983674,3.33220451,19.01
261.9,110.5,86.1,195.4,5,895.2,732.6,28,5.567962752,4.705015521,4.455509411,5.27504874,1.609437912,6.797047157,6.59659985,3.33220451,33.72
158.4,0,194.9,219.7,11,897.7,712.9,28,5.065123479,0,5.272486607,5.392262979,2.397895273,6.799835937,6.569341158,3.33220451,8.54
150.7,0,185.3,166.7,15.6,1074.5,678,28,5.015291106,0,5.221976133,5.11619579,2.747270914,6.979610716,6.519147288,3.33220451,13.46
272.6,0,89.6,198.7,10.6,931.3,762.2,28,5.608005519,0,4.49535532,5.29179615,2.360854001,6.83658146,6.636208988,3.33220451,32.25
149,117.6,91.7,182.9,7.1,953.4,780.3,28,5.003946306,4.767289035,4.518522379,5.208939555,1.960094784,6.860034543,6.659678461,3.33220451,23.52
143,169.4,142.7,190.7,8.4,967.4,643.5,28,4.96284463,5.132262782,4.960744524,5.250701513,2.128231706,6.87461206,6.466922027,3.33220451,29.73
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28,5.560296942,4.611152258,4.361823927,5.139321635,2.341805806,6.841294912,6.637126961,3.33220451,49.77
312.9,160.5,0,177.6,9.6,916.6,759.5,28,5.745883651,5.078293943,0,5.179533831,2.261763098,6.820671172,6.632660322,3.33220451,52.45
284,119.7,0,168.3,7.2,970.4,794.2,28,5.648974238,4.784988613,0,5.125748101,1.974081026,6.877708358,6.677335319,3.33220451,40.93
336.5,0,0,181.9,3.4,985.8,816.8,28,5.818598149,0,0,5.203457086,1.223775432,6.893453494,6.705394267,3.33220451,44.87
144.8,0,133.6,180.8,11.1,979.5,811.5,28,4.97535348,0,4.894850261,5.197391448,2.406945108,6.887042237,6.698884387,3.33220451,13.2
150,236.8,0,173.8,11.9,1069.3,674.8,28,5.010635294,5.467215903,0,5.157905213,2.4765384,6.974759508,6.514416351,3.33220451,37.43
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28,4.967727793,5.136974216,4.887337078,5.255409866,2.140066163,6.702083209,6.691214879,3.33220451,29.87
330.5,169.6,0,194.9,8.1,811,802.3,28,5.800606659,5.133442723,0,5.272486607,2.091864062,6.698268054,6.687482603,3.33220451,56.62
154.8,0,142.8,193.3,9.1,1047.4,696.7,28,5.042133961,0,4.96144505,5.264243386,2.208274414,6.954066182,6.546354902,3.33220451,12.46
154.8,183.4,0,193.3,9.1,877.2,867.7,28,5.042133961,5.21166956,0,5.264243386,2.208274414,6.776735017,6.765846033,3.33220451,23.79
134.7,0,165.7,180.2,10,961,804.9,28,4.903050083,0,5.110178924,5.194067345,2.302585093,6.867974409,6.690718046,3.33220451,13.29
266.2,112.3,87.5,177.9,10.4,909.7,744.5,28,5.584247906,4.721173862,4.471638793,5.181221595,2.341805806,6.813114875,6.612712852,3.33220451,39.42
314,145.3,113.2,178.9,8,869.1,690.2,28,5.749392986,4.978800571,4.729156166,5.186826991,2.079441542,6.767458193,6.536981411,3.33220451,46.23
312.7,144.7,0,127.3,8,999.7,822.2,28,5.745244264,4.974662634,0,4.846546506,2.079441542,6.907455234,6.711983674,3.33220451,44.52
145.7,172.6,0,181.9,3.4,985.8,816.8,28,4.981549713,5.150976779,0,5.203457086,1.223775432,6.893453494,6.705394267,3.33220451,23.74
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28,4.968423445,4.914858339,4.665324109,5.18234519,2.014903021,6.847474348,6.651959395,3.33220451,26.15
148.1,0,182.1,181.4,15,838.9,884.3,28,4.997887721,0,5.204555987,5.200704538,2.708050201,6.73209151,6.784796372,3.33220451,15.53
277,116.8,91,190.6,7,946.5,665.6,28,5.624017506,4.76046307,4.510859507,5.250176991,1.945910149,6.852770971,6.50068889,3.33220451,43.58
298.1,0,107.5,163.6,12.8,953.2,784,28,5.697429001,0,4.677490848,5.097424424,2.549445171,6.859824745,6.66440902,3.33220451,35.87
313.3,145,0,178.5,8,1001.9,688.7,28,5.747161198,4.976733742,0,5.184588601,2.079441542,6.909653476,6.534805763,3.33220451,41.05
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,5.044714608,5.214392132,4.964242255,5.266826699,2.219203484,6.779467259,6.548935179,3.33220451,28.99
289,133.7,0,194.9,5.5,924.1,760.1,28,5.666426688,4.895598484,0,5.272486607,1.704748092,6.828820291,6.633450004,3.33220451,46.25
147.8,175.1,0,171.2,2.2,1000,828.5,28,4.995860009,5.165357239,0,5.142832464,0.78845736,6.907755279,6.719616837,3.33220451,26.92
145.4,0,178.9,201.7,7.8,824,868.7,28,4.979488565,0,5.186826991,5.306781445,2.054123734,6.71417053,6.766997841,3.33220451,10.54
312.7,0,0,178.1,8,999.7,822.2,28,5.745244264,0,0,5.18234519,2.079441542,6.907455234,6.711983674,3.33220451,25.1
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,4.915591745,5.085124146,4.834693344,5.145166187,2.341805806,6.827195771,6.639091212,3.33220451,29.07
154.8,0,142.8,193.3,9.1,877.2,867.7,28,5.042133961,0,4.96144505,5.264243386,2.208274414,6.776735017,6.765846033,3.33220451,9.74
255.3,98.8,77,188.6,6.5,919,749.3,28,5.542439324,4.593097605,4.343805422,5.23962837,1.871802177,6.823286122,6.619139437,3.33220451,33.8
272.8,105.1,81.8,209.7,9,904,679.7,28,5.608738926,4.654912278,4.404277244,5.345677938,2.197224577,6.80682936,6.521651524,3.33220451,37.17
162,190.1,148.1,178.8,18.8,838.1,741.4,28,5.087596335,5.247550249,4.997887721,5.186267863,2.93385687,6.731137425,6.608540291,3.33220451,33.76
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,5.034351821,4.971201225,4.721173862,5.394081989,2.312535424,6.827845896,6.489052944,3.33220451,16.5
146.5,114.6,89.3,201.9,8.8,860,829.5,28,4.987025428,4.741447804,4.492001488,5.307772525,2.174751721,6.756932389,6.72082311,3.33220451,19.99
151.8,178.1,138.7,167.5,18.3,944,694.6,28,5.022563865,5.18234519,4.932313327,5.120983351,2.90690106,6.850126166,6.54333614,3.33220451,36.35
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28,5.736249665,4.96144505,4.711330382,5.122772794,3.095577609,6.817721156,6.478816815,3.33220451,38.22
143.6,0,174.9,158.4,17.9,942.7,844.5,28,4.967031657,0,5.164214382,5.065123479,2.884800713,6.848748098,6.738744736,3.33220451,15.42
303.6,139.9,0,213.5,6.2,895.5,722.5,28,5.715711046,4.940927882,0,5.363636833,1.824549292,6.797382222,6.58271742,3.33220451,33.42
374.3,0,0,190.2,6.7,1013.2,730.4,28,5.925057615,0,0,5.24807615,1.902107526,6.920868918,6.593592329,3.33220451,39.06
158.6,148.9,116,175.1,15,953.3,719.7,28,5.066385309,5.00327494,4.753590191,5.165357239,2.708050201,6.859929649,6.578834459,3.33220451,27.68
152.6,238.7,0,200,6.3,1001.8,683.9,28,5.027820119,5.475207533,0,5.298317367,1.840549633,6.909553661,6.527811708,3.33220451,26.86
310,142.8,0,167.9,10,914.3,804,28,5.736572297,4.96144505,0,5.123368564,2.302585093,6.818158745,6.689599269,3.33220451,45.3
304.8,0,99.6,196,9.8,959.4,705.2,28,5.719655824,0,4.601162165,5.278114659,2.282382386,6.866308089,6.558481451,3.33220451,30.12
150.9,0,183.9,166.6,11.6,991.2,772.2,28,5.016617366,0,5.214392132,5.11559573,2.451005098,6.89891633,6.649243584,3.33220451,15.57
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28,4.955122584,5.11559573,4.865224091,5.156177599,2.388762789,6.782872097,6.66606581,3.33220451,44.61
297.8,137.2,106.9,201.3,6,878.4,655.3,28,5.69642212,4.921439715,4.671893818,5.304796333,1.791759469,6.778102071,6.485093146,3.33220451,53.52
321.3,164.2,0,190.5,4.6,870,774,28,5.772375266,5.101085197,0,5.249652195,1.526056303,6.768493212,6.651571874,3.33220451,57.22
366,187,0,191.3,6.6,824.3,756.9,28,5.902633333,5.231108617,0,5.253842876,1.887069649,6.714534541,6.629231144,3.33220451,65.91
