cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,ln_cement,ln_blast_furnace_slag,ln_fly_ash,ln_water,ln_superplasticizer,ln_coarse_aggregate,ln_fine_aggregate ,ln_age,log10_ln_cement,log10_ln_blast_furnace_slag,log10_ln_fly_ash,log10_ln_water,log10_ln_superplasticizer,log10_ln_coarse_aggregate,log10_ln_fine_aggregate ,log10_ln_age,concrete_compressive_strength
531.3,0,0,141.8,28.2,852.1,893.7,28,6.275326833,0,0,4.954417614,3.339321978,6.747703891,6.795370148,3.33220451,2.725339816,0,0,2.151676231,1.450249108,2.930490565,2.951191758,1.447158031,56.4
425,106.3,0,153.5,16.5,852.1,887.1,28,6.052089169,4.666265285,0,5.033700567,2.803360381,6.747703891,6.787957716,3.33220451,2.62838893,2.026533265,0,2.18610838,1.217483944,2.930490565,2.947972579,1.447158031,60.29
318.8,212.5,0,155.7,14.3,852.1,880.4,28,5.764563947,5.358941988,0,5.047931079,2.660259537,6.747703891,6.78037635,3.33220451,2.503518313,2.327358934,0,2.192288613,1.155336037,2.930490565,2.944680034,1.447158031,55.5
401.8,94.7,0,147.4,11.4,946.8,852.1,28,5.995954452,4.550714,0,4.99314998,2.433613355,6.853087878,6.747703891,3.33220451,2.604009932,1.976349979,0,2.168497484,1.056904851,2.976258249,2.930490565,1.447158031,68.5
362.6,189,0,164.9,11.6,944.7,755.8,28,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,3.33220451,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,1.447158031,71.3
323.7,282.8,0,183.8,10.3,942.7,659.9,28,5.779817161,5.644739934,0,5.21384821,2.332143895,6.848748098,6.492088308,3.33220451,2.510142699,2.451479405,0,2.264345507,1.012837225,2.974373507,2.819478128,1.447158031,74.7
379.5,151.2,0,153.9,15.9,1134.3,605,28,5.938854597,5.018603464,0,5.036303041,2.766319109,7.033771,6.405228458,3.33220451,2.57921178,2.179551791,0,2.18723862,1.201397124,3.054727932,2.781755375,1.447158031,52.2
362.6,189,0,164.9,11.6,944.7,755.8,28,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,3.33220451,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,1.447158031,71.3
286.3,200.9,0,144.7,11.2,1004.6,803.7,28,5.657040212,5.302807272,0,4.974662634,2.415913778,6.912344731,6.689226065,3.33220451,2.456821348,2.302979937,0,2.160468531,1.049218023,3.001993174,2.905093968,1.447158031,67.7
362.6,189,0,164.9,11.6,944.7,755.8,28,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,3.33220451,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,1.447158031,71.3
439,177,0,186,11.1,884.9,707.9,28,6.084499413,5.176149733,0,5.225746674,2.406945108,6.785474644,6.562302841,3.33220451,2.64246452,2.247973266,0,2.269512944,1.045322979,2.946894195,2.849971912,1.447158031,66
389.9,189,0,145.9,22,944.7,755.8,28,5.965890296,5.241747015,0,4.982921456,3.091042453,6.850867417,6.627776791,3.33220451,2.590953235,2.276461804,0,2.164055292,1.342422681,2.975293915,2.878406888,1.447158031,74.5
362.6,189,0,164.9,11.6,944.7,755.8,28,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,3.33220451,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,1.447158031,71.3
337.9,189,0,174.9,9.5,944.7,755.8,28,5.822749994,5.241747015,0,5.164214382,2.251291799,6.850867417,6.627776791,3.33220451,2.528788192,2.276461804,0,2.242789809,0.977723605,2.975293915,2.878406888,1.447158031,49.9
374,189.2,0,170.1,10.1,926.1,756.7,56,5.924255797,5.242804657,0,5.136386499,2.312535424,6.83098222,6.628966874,4.025351691,2.572871602,2.276921132,0,2.230704314,1.004321374,2.966657884,2.878923734,1.748188027,63.4
313.3,262.2,0,175.5,8.6,1046.9,611.8,56,5.747161198,5.569107571,0,5.167639043,2.151762203,6.953588695,6.416405432,4.025351691,2.495960395,2.418632687,0,2.244277121,0.934498451,3.0199052,2.786609473,1.748188027,64.9
425,106.3,0,153.5,16.5,852.1,887.1,56,6.052089169,4.666265285,0,5.033700567,2.803360381,6.747703891,6.787957716,4.025351691,2.62838893,2.026533265,0,2.18610838,1.217483944,2.930490565,2.947972579,1.748188027,64.3
425,106.3,0,151.4,18.6,936,803.7,56,6.052089169,4.666265285,0,5.019925341,2.923161581,6.841615476,6.689226065,4.025351691,2.62838893,2.026533265,0,2.180125875,1.269512944,2.971275849,2.905093968,1.748188027,64.9
375,93.8,0,126.6,23.4,852.1,992.6,56,5.926926026,4.541164856,0,4.84103251,3.152736022,6.747703891,6.900327763,4.025351691,2.574031268,1.972202838,0,2.102433706,1.369215857,2.930490565,2.996774271,1.748188027,60.2
475,118.8,0,181.1,8.9,852.1,781.5,56,6.163314804,4.777441407,0,5.199049365,2.186051277,6.747703891,6.66121515,4.025351691,2.67669361,2.074816441,0,2.25791845,0.949390007,2.930490565,2.892928982,1.748188027,72.3
469,117.2,0,137.8,32.2,852.1,840.5,56,6.150602768,4.763881877,0,4.925803359,3.471966453,6.747703891,6.733996953,4.025351691,2.671172843,2.068927612,0,2.139249218,1.507855872,2.930490565,2.924537718,1.748188027,69.3
425,106.3,0,153.5,16.5,852.1,887.1,56,6.052089169,4.666265285,0,5.033700567,2.803360381,6.747703891,6.787957716,4.025351691,2.62838893,2.026533265,0,2.18610838,1.217483944,2.930490565,2.947972579,1.748188027,64.3
388.6,97.1,0,157.9,12.1,852.1,925.7,56,5.962550537,4.575741375,0,5.061961921,2.493205453,6.747703891,6.830550208,4.025351691,2.589502796,1.98721923,0,2.19838213,1.08278537,2.930490565,2.966470264,1.748188027,55.2
531.3,0,0,141.8,28.2,852.1,893.7,56,6.275326833,0,0,4.954417614,3.339321978,6.747703891,6.795370148,4.025351691,2.725339816,0,0,2.151676231,1.450249108,2.930490565,2.951191758,1.748188027,58.8
425,106.3,0,153.5,16.5,852.1,887.1,56,6.052089169,4.666265285,0,5.033700567,2.803360381,6.747703891,6.787957716,4.025351691,2.62838893,2.026533265,0,2.18610838,1.217483944,2.930490565,2.947972579,1.748188027,64.3
318.8,212.5,0,155.7,14.3,852.1,880.4,56,5.764563947,5.358941988,0,5.047931079,2.660259537,6.747703891,6.78037635,4.025351691,2.503518313,2.327358934,0,2.192288613,1.155336037,2.930490565,2.944680034,1.748188027,66.1
401.8,94.7,0,147.4,11.4,946.8,852.1,56,5.995954452,4.550714,0,4.99314998,2.433613355,6.853087878,6.747703891,4.025351691,2.604009932,1.976349979,0,2.168497484,1.056904851,2.976258249,2.930490565,1.748188027,73.7
362.6,189,0,164.9,11.6,944.7,755.8,56,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,4.025351691,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,1.748188027,77.3
323.7,282.8,0,183.8,10.3,942.7,659.9,56,5.779817161,5.644739934,0,5.21384821,2.332143895,6.848748098,6.492088308,4.025351691,2.510142699,2.451479405,0,2.264345507,1.012837225,2.974373507,2.819478128,1.748188027,80.2
379.5,151.2,0,153.9,15.9,1134.3,605,56,5.938854597,5.018603464,0,5.036303041,2.766319109,7.033771,6.405228458,4.025351691,2.57921178,2.179551791,0,2.18723862,1.201397124,3.054727932,2.781755375,1.748188027,54.9
362.6,189,0,164.9,11.6,944.7,755.8,56,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,4.025351691,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,1.748188027,77.3
286.3,200.9,0,144.7,11.2,1004.6,803.7,56,5.657040212,5.302807272,0,4.974662634,2.415913778,6.912344731,6.689226065,4.025351691,2.456821348,2.302979937,0,2.160468531,1.049218023,3.001993174,2.905093968,1.748188027,72.99
362.6,189,0,164.9,11.6,944.7,755.8,56,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,4.025351691,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,1.748188027,77.3
439,177,0,186,11.1,884.9,707.9,56,6.084499413,5.176149733,0,5.225746674,2.406945108,6.785474644,6.562302841,4.025351691,2.64246452,2.247973266,0,2.269512944,1.045322979,2.946894195,2.849971912,1.748188027,71.7
389.9,189,0,145.9,22,944.7,755.8,56,5.965890296,5.241747015,0,4.982921456,3.091042453,6.850867417,6.627776791,4.025351691,2.590953235,2.276461804,0,2.164055292,1.342422681,2.975293915,2.878406888,1.748188027,79.4
362.6,189,0,164.9,11.6,944.7,755.8,56,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,4.025351691,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,1.748188027,77.3
337.9,189,0,174.9,9.5,944.7,755.8,56,5.822749994,5.241747015,0,5.164214382,2.251291799,6.850867417,6.627776791,4.025351691,2.528788192,2.276461804,0,2.242789809,0.977723605,2.975293915,2.878406888,1.748188027,59.89
374,189.2,0,170.1,10.1,926.1,756.7,91,5.924255797,5.242804657,0,5.136386499,2.312535424,6.83098222,6.628966874,4.510859507,2.572871602,2.276921132,0,2.230704314,1.004321374,2.966657884,2.878923734,1.959041392,64.9
313.3,262.2,0,175.5,8.6,1046.9,611.8,91,5.747161198,5.569107571,0,5.167639043,2.151762203,6.953588695,6.416405432,4.510859507,2.495960395,2.418632687,0,2.244277121,0.934498451,3.0199052,2.786609473,1.959041392,66.6
425,106.3,0,153.5,16.5,852.1,887.1,91,6.052089169,4.666265285,0,5.033700567,2.803360381,6.747703891,6.787957716,4.510859507,2.62838893,2.026533265,0,2.18610838,1.217483944,2.930490565,2.947972579,1.959041392,65.2
425,106.3,0,151.4,18.6,936,803.7,91,6.052089169,4.666265285,0,5.019925341,2.923161581,6.841615476,6.689226065,4.510859507,2.62838893,2.026533265,0,2.180125875,1.269512944,2.971275849,2.905093968,1.959041392,66.7
375,93.8,0,126.6,23.4,852.1,992.6,91,5.926926026,4.541164856,0,4.84103251,3.152736022,6.747703891,6.900327763,4.510859507,2.574031268,1.972202838,0,2.102433706,1.369215857,2.930490565,2.996774271,1.959041392,62.5
475,118.8,0,181.1,8.9,852.1,781.5,91,6.163314804,4.777441407,0,5.199049365,2.186051277,6.747703891,6.66121515,4.510859507,2.67669361,2.074816441,0,2.25791845,0.949390007,2.930490565,2.892928982,1.959041392,74.19
469,117.2,0,137.8,32.2,852.1,840.5,91,6.150602768,4.763881877,0,4.925803359,3.471966453,6.747703891,6.733996953,4.510859507,2.671172843,2.068927612,0,2.139249218,1.507855872,2.930490565,2.924537718,1.959041392,70.7
425,106.3,0,153.5,16.5,852.1,887.1,91,6.052089169,4.666265285,0,5.033700567,2.803360381,6.747703891,6.787957716,4.510859507,2.62838893,2.026533265,0,2.18610838,1.217483944,2.930490565,2.947972579,1.959041392,65.2
388.6,97.1,0,157.9,12.1,852.1,925.7,91,5.962550537,4.575741375,0,5.061961921,2.493205453,6.747703891,6.830550208,4.510859507,2.589502796,1.98721923,0,2.19838213,1.08278537,2.930490565,2.966470264,1.959041392,57.6
531.3,0,0,141.8,28.2,852.1,893.7,91,6.275326833,0,0,4.954417614,3.339321978,6.747703891,6.795370148,4.510859507,2.725339816,0,0,2.151676231,1.450249108,2.930490565,2.951191758,1.959041392,59.2
425,106.3,0,153.5,16.5,852.1,887.1,91,6.052089169,4.666265285,0,5.033700567,2.803360381,6.747703891,6.787957716,4.510859507,2.62838893,2.026533265,0,2.18610838,1.217483944,2.930490565,2.947972579,1.959041392,65.2
318.8,212.5,0,155.7,14.3,852.1,880.4,91,5.764563947,5.358941988,0,5.047931079,2.660259537,6.747703891,6.78037635,4.510859507,2.503518313,2.327358934,0,2.192288613,1.155336037,2.930490565,2.944680034,1.959041392,68.1
401.8,94.7,0,147.4,11.4,946.8,852.1,91,5.995954452,4.550714,0,4.99314998,2.433613355,6.853087878,6.747703891,4.510859507,2.604009932,1.976349979,0,2.168497484,1.056904851,2.976258249,2.930490565,1.959041392,75.5
362.6,189,0,164.9,11.6,944.7,755.8,91,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,4.510859507,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,1.959041392,79.3
379.5,151.2,0,153.9,15.9,1134.3,605,91,5.938854597,5.018603464,0,5.036303041,2.766319109,7.033771,6.405228458,4.510859507,2.57921178,2.179551791,0,2.18723862,1.201397124,3.054727932,2.781755375,1.959041392,56.5
362.6,189,0,164.9,11.6,944.7,755.8,91,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,4.510859507,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,1.959041392,79.3
286.3,200.9,0,144.7,11.2,1004.6,803.7,91,5.657040212,5.302807272,0,4.974662634,2.415913778,6.912344731,6.689226065,4.510859507,2.456821348,2.302979937,0,2.160468531,1.049218023,3.001993174,2.905093968,1.959041392,76.8
362.6,189,0,164.9,11.6,944.7,755.8,91,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,4.510859507,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,1.959041392,79.3
439,177,0,186,11.1,884.9,707.9,91,6.084499413,5.176149733,0,5.225746674,2.406945108,6.785474644,6.562302841,4.510859507,2.64246452,2.247973266,0,2.269512944,1.045322979,2.946894195,2.849971912,1.959041392,73.3
389.9,189,0,145.9,22,944.7,755.8,91,5.965890296,5.241747015,0,4.982921456,3.091042453,6.850867417,6.627776791,4.510859507,2.590953235,2.276461804,0,2.164055292,1.342422681,2.975293915,2.878406888,1.959041392,82.6
362.6,189,0,164.9,11.6,944.7,755.8,91,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,4.510859507,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,1.959041392,79.3
337.9,189,0,174.9,9.5,944.7,755.8,91,5.822749994,5.241747015,0,5.164214382,2.251291799,6.850867417,6.627776791,4.510859507,2.528788192,2.276461804,0,2.242789809,0.977723605,2.975293915,2.878406888,1.959041392,67.8
222.4,0,96.7,189.3,4.5,967.1,870.3,3,5.404477562,0,4.571613402,5.243333058,1.504077397,6.874301903,6.76883798,1.098612289,2.347134783,0,1.985426474,2.277150614,0.653212514,2.985471383,2.939668984,0.477121255,11.58
222.4,0,96.7,189.3,4.5,967.1,870.3,14,5.404477562,0,4.571613402,5.243333058,1.504077397,6.874301903,6.76883798,2.63905733,2.347134783,0,1.985426474,2.277150614,0.653212514,2.985471383,2.939668984,1.146128036,24.45
222.4,0,96.7,189.3,4.5,967.1,870.3,28,5.404477562,0,4.571613402,5.243333058,1.504077397,6.874301903,6.76883798,3.33220451,2.347134783,0,1.985426474,2.277150614,0.653212514,2.985471383,2.939668984,1.447158031,24.89
222.4,0,96.7,189.3,4.5,967.1,870.3,56,5.404477562,0,4.571613402,5.243333058,1.504077397,6.874301903,6.76883798,4.025351691,2.347134783,0,1.985426474,2.277150614,0.653212514,2.985471383,2.939668984,1.748188027,29.45
222.4,0,96.7,189.3,4.5,967.1,870.3,100,5.404477562,0,4.571613402,5.243333058,1.504077397,6.874301903,6.76883798,4.605170186,2.347134783,0,1.985426474,2.277150614,0.653212514,2.985471383,2.939668984,2,40.71
233.8,0,94.6,197.9,4.6,947,852.2,3,5.454466049,0,4.549657476,5.287761853,1.526056303,6.853299093,6.747821241,1.098612289,2.368844507,0,1.975891136,2.296445794,0.662757832,2.976349979,2.93054153,0.477121255,10.38
233.8,0,94.6,197.9,4.6,947,852.2,14,5.454466049,0,4.549657476,5.287761853,1.526056303,6.853299093,6.747821241,2.63905733,2.368844507,0,1.975891136,2.296445794,0.662757832,2.976349979,2.93054153,1.146128036,22.14
233.8,0,94.6,197.9,4.6,947,852.2,28,5.454466049,0,4.549657476,5.287761853,1.526056303,6.853299093,6.747821241,3.33220451,2.368844507,0,1.975891136,2.296445794,0.662757832,2.976349979,2.93054153,1.447158031,22.84
233.8,0,94.6,197.9,4.6,947,852.2,56,5.454466049,0,4.549657476,5.287761853,1.526056303,6.853299093,6.747821241,4.025351691,2.368844507,0,1.975891136,2.296445794,0.662757832,2.976349979,2.93054153,1.748188027,27.66
233.8,0,94.6,197.9,4.6,947,852.2,100,5.454466049,0,4.549657476,5.287761853,1.526056303,6.853299093,6.747821241,4.605170186,2.368844507,0,1.975891136,2.296445794,0.662757832,2.976349979,2.93054153,2,34.56
194.7,0,100.5,165.6,7.5,1006.4,905.9,3,5.271459912,0,4.610157727,5.109575242,2.014903021,6.914134886,6.808928925,1.098612289,2.289365952,0,2.002166062,2.219060332,0.875061263,3.002770628,2.95708026,0.477121255,12.45
194.7,0,100.5,165.6,7.5,1006.4,905.9,14,5.271459912,0,4.610157727,5.109575242,2.014903021,6.914134886,6.808928925,2.63905733,2.289365952,0,2.002166062,2.219060332,0.875061263,3.002770628,2.95708026,1.146128036,24.99
194.7,0,100.5,165.6,7.5,1006.4,905.9,28,5.271459912,0,4.610157727,5.109575242,2.014903021,6.914134886,6.808928925,3.33220451,2.289365952,0,2.002166062,2.219060332,0.875061263,3.002770628,2.95708026,1.447158031,25.72
194.7,0,100.5,165.6,7.5,1006.4,905.9,56,5.271459912,0,4.610157727,5.109575242,2.014903021,6.914134886,6.808928925,4.025351691,2.289365952,0,2.002166062,2.219060332,0.875061263,3.002770628,2.95708026,1.748188027,33.96
194.7,0,100.5,165.6,7.5,1006.4,905.9,100,5.271459912,0,4.610157727,5.109575242,2.014903021,6.914134886,6.808928925,4.605170186,2.289365952,0,2.002166062,2.219060332,0.875061263,3.002770628,2.95708026,2,37.34
190.7,0,125.4,162.1,7.8,1090,804,3,5.250701513,0,4.831508628,5.088213429,2.054123734,6.993932975,6.689599269,1.098612289,2.280350693,0,2.098297536,2.209783015,0.892094603,3.037426498,2.905256049,0.477121255,15.04
190.7,0,125.4,162.1,7.8,1090,804,14,5.250701513,0,4.831508628,5.088213429,2.054123734,6.993932975,6.689599269,2.63905733,2.280350693,0,2.098297536,2.209783015,0.892094603,3.037426498,2.905256049,1.146128036,21.06
190.7,0,125.4,162.1,7.8,1090,804,28,5.250701513,0,4.831508628,5.088213429,2.054123734,6.993932975,6.689599269,3.33220451,2.280350693,0,2.098297536,2.209783015,0.892094603,3.037426498,2.905256049,1.447158031,26.4
190.7,0,125.4,162.1,7.8,1090,804,56,5.250701513,0,4.831508628,5.088213429,2.054123734,6.993932975,6.689599269,4.025351691,2.280350693,0,2.098297536,2.209783015,0.892094603,3.037426498,2.905256049,1.748188027,35.34
190.7,0,125.4,162.1,7.8,1090,804,100,5.250701513,0,4.831508628,5.088213429,2.054123734,6.993932975,6.689599269,4.605170186,2.280350693,0,2.098297536,2.209783015,0.892094603,3.037426498,2.905256049,2,40.57
212.1,0,121.6,180.3,5.7,1057.6,779.3,3,5.357057862,0,4.80073697,5.19462213,1.740466175,6.963757469,6.658396081,1.098612289,2.326540669,0,2.084933575,2.255995727,0.755874856,3.024321442,2.891704676,0.477121255,12.47
212.1,0,121.6,180.3,5.7,1057.6,779.3,14,5.357057862,0,4.80073697,5.19462213,1.740466175,6.963757469,6.658396081,2.63905733,2.326540669,0,2.084933575,2.255995727,0.755874856,3.024321442,2.891704676,1.146128036,20.92
212.1,0,121.6,180.3,5.7,1057.6,779.3,28,5.357057862,0,4.80073697,5.19462213,1.740466175,6.963757469,6.658396081,3.33220451,2.326540669,0,2.084933575,2.255995727,0.755874856,3.024321442,2.891704676,1.447158031,24.9
212.1,0,121.6,180.3,5.7,1057.6,779.3,56,5.357057862,0,4.80073697,5.19462213,1.740466175,6.963757469,6.658396081,4.025351691,2.326540669,0,2.084933575,2.255995727,0.755874856,3.024321442,2.891704676,1.748188027,34.2
212.1,0,121.6,180.3,5.7,1057.6,779.3,100,5.357057862,0,4.80073697,5.19462213,1.740466175,6.963757469,6.658396081,4.605170186,2.326540669,0,2.084933575,2.255995727,0.755874856,3.024321442,2.891704676,2,39.61
230,0,118.3,195.5,4.6,1029.4,758.6,3,5.438079309,0,4.773223771,5.275560379,1.526056303,6.936731387,6.631474629,1.098612289,2.361727836,0,2.072984745,2.291146762,0.662757832,3.012584164,2.880012838,0.477121255,10.03
230,0,118.3,195.5,4.6,1029.4,758.6,14,5.438079309,0,4.773223771,5.275560379,1.526056303,6.936731387,6.631474629,2.63905733,2.361727836,0,2.072984745,2.291146762,0.662757832,3.012584164,2.880012838,1.146128036,20.08
230,0,118.3,195.5,4.6,1029.4,758.6,28,5.438079309,0,4.773223771,5.275560379,1.526056303,6.936731387,6.631474629,3.33220451,2.361727836,0,2.072984745,2.291146762,0.662757832,3.012584164,2.880012838,1.447158031,24.48
230,0,118.3,195.5,4.6,1029.4,758.6,56,5.438079309,0,4.773223771,5.275560379,1.526056303,6.936731387,6.631474629,4.025351691,2.361727836,0,2.072984745,2.291146762,0.662757832,3.012584164,2.880012838,1.748188027,31.54
230,0,118.3,195.5,4.6,1029.4,758.6,100,5.438079309,0,4.773223771,5.275560379,1.526056303,6.936731387,6.631474629,4.605170186,2.361727836,0,2.072984745,2.291146762,0.662757832,3.012584164,2.880012838,2,35.34
190.3,0,125.2,161.9,9.9,1088.1,802.6,3,5.248601774,0,4.829912459,5.086978861,2.292534757,6.992188335,6.687856458,1.098612289,2.279438788,0,2.097604329,2.209246849,0.995635195,3.03666881,2.904499155,0.477121255,9.45
190.3,0,125.2,161.9,9.9,1088.1,802.6,14,5.248601774,0,4.829912459,5.086978861,2.292534757,6.992188335,6.687856458,2.63905733,2.279438788,0,2.097604329,2.209246849,0.995635195,3.03666881,2.904499155,1.146128036,22.72
190.3,0,125.2,161.9,9.9,1088.1,802.6,28,5.248601774,0,4.829912459,5.086978861,2.292534757,6.992188335,6.687856458,3.33220451,2.279438788,0,2.097604329,2.209246849,0.995635195,3.03666881,2.904499155,1.447158031,28.47
190.3,0,125.2,161.9,9.9,1088.1,802.6,56,5.248601774,0,4.829912459,5.086978861,2.292534757,6.992188335,6.687856458,4.025351691,2.279438788,0,2.097604329,2.209246849,0.995635195,3.03666881,2.904499155,1.748188027,38.56
190.3,0,125.2,161.9,9.9,1088.1,802.6,100,5.248601774,0,4.829912459,5.086978861,2.292534757,6.992188335,6.687856458,4.605170186,2.279438788,0,2.097604329,2.209246849,0.995635195,3.03666881,2.904499155,2,40.39
166.1,0,163.3,176.5,4.5,1058.6,780.1,3,5.112590017,0,5.095589,5.173320876,1.504077397,6.964702559,6.659422117,1.098612289,2.220369632,0,2.212986185,2.24674471,0.653212514,3.02473189,2.892150278,0.477121255,10.76
