cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,ln_cement,ln_blast_furnace_slag,ln_fly_ash,ln_water,ln_superplasticizer,ln_coarse_aggregate,ln_fine_aggregate ,ln_age,sqrt_cement,sqrt_blast_furnace_slag,sqrt_fly_ash,sqrt_water,sqrt_superplasticizer,sqrt_coarse_aggregate,sqrt_fine_aggregate ,sqrt_age,log2_cement,log2_blast_furnace_slag,log2_fly_ash,log2_water,log2_superplasticizer,log2_coarse_aggregate,log2_fine_aggregate ,log2_age,log10_ln_cement,log10_ln_blast_furnace_slag,log10_ln_fly_ash,log10_ln_water,log10_ln_superplasticizer,log10_ln_coarse_aggregate,log10_ln_fine_aggregate ,log10_ln_age,sqrt2_log2_cement,sqrt2_log2_blast_furnace_slag,sqrt2_log2_fly_ash,sqrt2_log2_water,sqrt2_log2_superplasticizer,sqrt2_log2_coarse_aggregate,sqrt2_log2_fine_aggregate ,sqrt2_log2_age,cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,concrete_compressive_strength
139.6,209.4,0,192,0,1047,806.9,7,4.93878119,5.344246298,0,5.257495372,0,6.953684211,6.693199745,1.945910149,11.81524439,14.47065997,0,13.85640646,0,32.35737937,28.40598528,2.645751311,7.125155131,7.710117632,0,7.584962501,0,10.03204573,9.65624608,2.807354922,2.144885418,2.320976677,0,2.283301229,0,3.019946682,2.906819715,0.84509804,3.437330998,3.804032068,0,3.722419436,0,5.688354716,5.329726568,1.626576562,139.6,209.4,0,192,0,1047,806.9,7,14.59
198.6,132.4,0,192,0,978.4,825.5,7,5.291292752,4.885827644,0,5.257495372,0,6.885918584,6.715989263,1.945910149,14.09255122,11.50651989,0,13.85640646,0,31.27938618,28.7315158,2.645751311,7.633721813,7.048759312,0,7.584962501,0,9.934280594,9.689124405,2.807354922,2.297979244,2.121887985,0,2.283301229,0,2.990516444,2.916717078,0.84509804,3.754004692,3.392126161,0,3.722419436,0,5.592797706,5.360178709,1.626576562,198.6,132.4,0,192,0,978.4,825.5,7,14.64
475,0,0,228,0,932,594,365,6.163314804,0,0,5.429345629,0,6.837332815,6.386879319,5.899897354,21.79449472,0,0,15.09966887,0,30.52867504,24.37211521,19.10497317,8.891783703,0,0,7.832890014,0,9.864186145,9.214319121,8.511752654,2.67669361,0,0,2.357934847,0,2.969415912,2.773786445,2.562292864,4.668457424,0,0,3.885829238,0,5.525276015,4.936812252,4.370923607,475,0,0,228,0,932,594,365,41.93
198.6,132.4,0,192,0,978.4,825.5,3,5.291292752,4.885827644,0,5.257495372,0,6.885918584,6.715989263,1.098612289,14.09255122,11.50651989,0,13.85640646,0,31.27938618,28.7315158,1.732050808,7.633721813,7.048759312,0,7.584962501,0,9.934280594,9.689124405,1.584962501,2.297979244,2.121887985,0,2.283301229,0,2.990516444,2.916717078,0.477121255,3.754004692,3.392126161,0,3.722419436,0,5.592797706,5.360178709,1.316074013,198.6,132.4,0,192,0,978.4,825.5,3,9.13
304,76,0,228,0,932,670,180,5.717027701,4.33073334,0,5.429345629,0,6.837332815,6.507277712,5.192956851,17.43559577,8.717797887,0,15.09966887,0,30.52867504,25.88435821,13.41640786,8.247927513,6.247927513,0,7.832890014,0,9.864186145,9.388017285,7.491853096,2.482873584,1.880813592,0,2.357934847,0,2.969415912,2.826074803,2.255272505,4.17559526,2.952591724,0,3.885829238,0,5.525276015,5.087667266,3.662841501,304,76,0,228,0,932,670,180,50.95
332.5,142.5,0,228,0,932,594,28,5.80663986,4.959342,0,5.429345629,0,6.837332815,6.386879319,3.33220451,18.23458253,11.93733639,0,15.09966887,0,30.52867504,24.37211521,5.291502622,8.37721053,7.154818109,0,7.832890014,0,9.864186145,9.214319121,4.807354922,2.52179165,2.153814864,0,2.357934847,0,2.969415912,2.773786445,1.447158031,4.270197013,3.455045063,0,3.885829238,0,5.525276015,4.936812252,2.300326634,332.5,142.5,0,228,0,932,594,28,33.02
304,76,0,228,0,932,670,270,5.717027701,4.33073334,0,5.429345629,0,6.837332815,6.507277712,5.598421959,17.43559577,8.717797887,0,15.09966887,0,30.52867504,25.88435821,16.43167673,8.247927513,6.247927513,0,7.832890014,0,9.864186145,9.388017285,8.076815597,2.482873584,1.880813592,0,2.357934847,0,2.969415912,2.826074803,2.431363764,4.17559526,2.952591724,0,3.885829238,0,5.525276015,5.087667266,4.053600464,304,76,0,228,0,932,670,270,54.38
266,114,0,228,0,932,670,270,5.583496309,4.736198448,0,5.429345629,0,6.837332815,6.507277712,5.598421959,16.30950643,10.67707825,0,15.09966887,0,30.52867504,25.88435821,16.43167673,8.055282436,6.832890014,0,7.832890014,0,9.864186145,9.388017285,8.076815597,2.424881637,2.056904851,0,2.357934847,0,2.969415912,2.826074803,2.431363764,4.038502994,3.267579877,0,3.885829238,0,5.525276015,5.087667266,4.053600464,266,114,0,228,0,932,670,270,51.73
310,0,0,192,0,971,850.6,3,5.736572297,0,0,5.257495372,0,6.878326468,6.745941983,1.098612289,17.60681686,0,0,13.85640646,0,31.1608729,29.16504757,1.732050808,8.276124405,0,0,7.584962501,0,9.923327485,9.732337045,1.584962501,2.491361694,0,0,2.283301229,0,2.98721923,2.929725378,0.477121255,4.196047767,0,0,3.722419436,0,5.582192482,5.400467348,1.316074013,310,0,0,192,0,971,850.6,3,9.87
190,190,0,228,0,932,670,270,5.247024072,5.247024072,0,5.429345629,0,6.837332815,6.507277712,5.598421959,13.78404875,13.78404875,0,15.09966887,0,30.52867504,25.88435821,16.43167673,7.569855608,7.569855608,0,7.832890014,0,9.864186145,9.388017285,8.076815597,2.278753601,2.278753601,0,2.357934847,0,2.969415912,2.826074803,2.431363764,3.712687538,3.712687538,0,3.885829238,0,5.525276015,5.087667266,4.053600464,190,190,0,228,0,932,670,270,50.66
266,114,0,228,0,932,670,180,5.583496309,4.736198448,0,5.429345629,0,6.837332815,6.507277712,5.192956851,16.30950643,10.67707825,0,15.09966887,0,30.52867504,25.88435821,13.41640786,8.055282436,6.832890014,0,7.832890014,0,9.864186145,9.388017285,7.491853096,2.424881637,2.056904851,0,2.357934847,0,2.969415912,2.826074803,2.255272505,4.038502994,3.267579877,0,3.885829238,0,5.525276015,5.087667266,3.662841501,266,114,0,228,0,932,670,180,48.7
342,38,0,228,0,932,670,270,5.834810737,3.63758616,0,5.429345629,0,6.837332815,6.507277712,5.598421959,18.49324201,6.164414003,0,15.09966887,0,30.52867504,25.88435821,16.43167673,8.417852515,5.247927513,0,7.832890014,0,9.864186145,9.388017285,8.076815597,2.534026106,1.579783597,0,2.357934847,0,2.969415912,2.826074803,2.431363764,4.300376961,2.482823796,0,3.885829238,0,5.525276015,5.087667266,4.053600464,342,38,0,228,0,932,670,270,55.06
139.6,209.4,0,192,0,1047,806.9,360,4.93878119,5.344246298,0,5.257495372,0,6.953684211,6.693199745,5.886104031,11.81524439,14.47065997,0,13.85640646,0,32.35737937,28.40598528,18.97366596,7.125155131,7.710117632,0,7.584962501,0,10.03204573,9.65624608,8.491853096,2.144885418,2.320976677,0,2.283301229,0,3.019946682,2.906819715,2.556302501,3.437330998,3.804032068,0,3.722419436,0,5.688354716,5.329726568,4.355877175,139.6,209.4,0,192,0,1047,806.9,360,44.7
332.5,142.5,0,228,0,932,594,7,5.80663986,4.959342,0,5.429345629,0,6.837332815,6.386879319,1.945910149,18.23458253,11.93733639,0,15.09966887,0,30.52867504,24.37211521,2.645751311,8.37721053,7.154818109,0,7.832890014,0,9.864186145,9.214319121,2.807354922,2.52179165,2.153814864,0,2.357934847,0,2.969415912,2.773786445,0.84509804,4.270197013,3.455045063,0,3.885829238,0,5.525276015,4.936812252,1.626576562,332.5,142.5,0,228,0,932,594,7,30.28
190,190,0,228,0,932,670,28,5.247024072,5.247024072,0,5.429345629,0,6.837332815,6.507277712,3.33220451,13.78404875,13.78404875,0,15.09966887,0,30.52867504,25.88435821,5.291502622,7.569855608,7.569855608,0,7.832890014,0,9.864186145,9.388017285,4.807354922,2.278753601,2.278753601,0,2.357934847,0,2.969415912,2.826074803,1.447158031,3.712687538,3.712687538,0,3.885829238,0,5.525276015,5.087667266,2.300326634,190,190,0,228,0,932,670,28,40.86
485,0,0,146,0,1120,800,28,6.184148891,0,0,4.983606622,0,7.021083964,6.684611728,3.33220451,22.02271555,0,0,12.08304597,0,33.46640106,28.28427125,5.291502622,8.921840937,0,0,7.189824559,0,10.12928302,9.64385619,4.807354922,2.685741739,0,0,2.164352856,0,3.049218023,2.903089987,1.447158031,4.69283662,0,0,3.476067602,0,5.785015217,5.318295897,2.300326634,485,0,0,146,0,1120,800,28,71.99
374,189.2,0,170.1,10.1,926.1,756.7,3,5.924255797,5.242804657,0,5.136386499,2.312535424,6.83098222,6.628966874,1.098612289,19.33907961,13.75499909,0,13.04223907,3.178049716,30.43189117,27.5081806,1.732050808,8.54689446,7.563768278,0,7.410239331,3.336283388,9.855024173,9.563577635,1.584962501,2.572871602,2.276921132,0,2.230704314,1.004321374,2.966657884,2.878923734,0.477121255,4.39762204,3.70877326,0,3.611404031,1.782708534,5.516510778,5.244824173,1.316074013,374,189.2,0,170.1,10.1,926.1,756.7,3,34.4
313.3,262.2,0,175.5,8.6,1046.9,611.8,3,5.747161198,5.569107571,0,5.167639043,2.151762203,6.953588695,6.416405432,1.098612289,17.70028248,16.1925909,0,13.2476413,2.93257566,32.3558341,24.73459116,1.732050808,8.291400959,8.034523875,0,7.45532722,3.10433666,10.03190793,9.256916297,1.584962501,2.495960395,2.418632687,0,2.244277121,0.934498451,3.0199052,2.786609473,0.477121255,4.207170365,4.024001851,0,3.639730938,1.71247647,5.688218886,4.973388298,1.316074013,313.3,262.2,0,175.5,8.6,1046.9,611.8,3,28.8
425,106.3,0,153.5,16.5,852.1,887.1,3,6.052089169,4.666265285,0,5.033700567,2.803360381,6.747703891,6.787957716,1.098612289,20.61552813,10.31018914,0,12.38951169,4.062019202,29.19075196,29.78422401,1.732050808,8.731319031,6.731997787,0,7.262094845,4.044394119,9.734878941,9.792952934,1.584962501,2.62838893,2.026533265,0,2.18610838,1.217483944,2.930490565,2.947972579,0.477121255,4.540432593,3.210948323,0,3.519873818,2.015445162,5.402846653,5.457492466,1.316074013,425,106.3,0,153.5,16.5,852.1,887.1,3,33.4
425,106.3,0,151.4,18.6,936,803.7,3,6.052089169,4.666265285,0,5.019925341,2.923161581,6.841615476,6.689226065,1.098612289,20.61552813,10.31018914,0,12.30447073,4.312771731,30.59411708,28.34960317,1.732050808,8.731319031,6.731997787,0,7.242221395,4.217230716,9.87036472,9.650513272,1.584962501,2.62838893,2.026533265,0,2.180125875,1.269512944,2.971275849,2.905093968,0.477121255,4.540432593,3.210948323,0,3.507772902,2.07672139,5.531194905,5.32443454,1.316074013,425,106.3,0,151.4,18.6,936,803.7,3,36.3
375,93.8,0,126.6,23.4,852.1,992.6,3,5.926926026,4.541164856,0,4.84103251,3.152736022,6.747703891,6.900327763,1.098612289,19.36491673,9.68504001,0,11.25166654,4.837354649,29.19075196,31.50555507,1.732050808,8.550746785,6.551516018,0,6.984133595,4.548436625,9.734878941,9.955068644,1.584962501,2.574031268,1.972202838,0,2.102433706,1.369215857,2.930490565,2.996774271,0.477121255,4.400558684,3.112079692,0,3.354350391,2.199398702,5.402846653,5.612980943,1.316074013,375,93.8,0,126.6,23.4,852.1,992.6,3,29
475,118.8,0,181.1,8.9,852.1,781.5,3,6.163314804,4.777441407,0,5.199049365,2.186051277,6.747703891,6.66121515,1.098612289,21.79449472,10.89954127,0,13.45734,2.983286778,29.19075196,27.9553215,1.732050808,8.891783703,6.892391026,0,7.500642736,3.153805336,9.734878941,9.610102063,1.584962501,2.67669361,2.074816441,0,2.25791845,0.949390007,2.930490565,2.892928982,0.477121255,4.668457424,3.301445331,0,3.668424731,1.727219378,5.402846653,5.287279215,1.316074013,475,118.8,0,181.1,8.9,852.1,781.5,3,37.8
469,117.2,0,137.8,32.2,852.1,840.5,3,6.150602768,4.763881877,0,4.925803359,3.471966453,6.747703891,6.733996953,1.098612289,21.65640783,10.82589488,0,11.73882447,5.674504384,29.19075196,28.99137803,1.732050808,8.873444113,6.87282876,0,7.106432078,5.008988783,9.734878941,9.715104009,1.584962501,2.671172843,2.068927612,0,2.139249218,1.507855872,2.930490565,2.924537718,0.477121255,4.653644575,3.290272767,0,3.426196794,2.382121824,5.402846653,5.384364218,1.316074013,469,117.2,0,137.8,32.2,852.1,840.5,3,40.2
425,106.3,0,153.5,16.5,852.1,887.1,3,6.052089169,4.666265285,0,5.033700567,2.803360381,6.747703891,6.787957716,1.098612289,20.61552813,10.31018914,0,12.38951169,4.062019202,29.19075196,29.78422401,1.732050808,8.731319031,6.731997787,0,7.262094845,4.044394119,9.734878941,9.792952934,1.584962501,2.62838893,2.026533265,0,2.18610838,1.217483944,2.930490565,2.947972579,0.477121255,4.540432593,3.210948323,0,3.519873818,2.015445162,5.402846653,5.457492466,1.316074013,425,106.3,0,153.5,16.5,852.1,887.1,3,33.4
388.6,97.1,0,157.9,12.1,852.1,925.7,3,5.962550537,4.575741375,0,5.061961921,2.493205453,6.747703891,6.830550208,1.098612289,19.71293991,9.853933225,0,12.56582667,3.478505426,29.19075196,30.4253184,1.732050808,8.602142091,6.601399391,0,7.302867361,3.596935142,9.734878941,9.854400912,1.584962501,2.589502796,1.98721923,0,2.19838213,1.08278537,2.930490565,2.966470264,0.477121255,4.439925665,3.139097518,0,3.54483098,1.86507518,5.402846653,5.515915011,1.316074013,388.6,97.1,0,157.9,12.1,852.1,925.7,3,28.1
531.3,0,0,141.8,28.2,852.1,893.7,3,6.275326833,0,0,4.954417614,3.339321978,6.747703891,6.795370148,1.098612289,23.04994577,0,0,11.90798052,5.310367219,29.19075196,29.8948156,1.732050808,9.053382903,0,0,7.147713722,4.817623258,9.734878941,9.803646814,1.584962501,2.725339816,0,0,2.151676231,1.450249108,2.930490565,2.951191758,0.477121255,4.801035906,0,0,3.450794186,2.304423403,5.402846653,5.467615166,1.316074013,531.3,0,0,141.8,28.2,852.1,893.7,3,41.3
425,106.3,0,153.5,16.5,852.1,887.1,3,6.052089169,4.666265285,0,5.033700567,2.803360381,6.747703891,6.787957716,1.098612289,20.61552813,10.31018914,0,12.38951169,4.062019202,29.19075196,29.78422401,1.732050808,8.731319031,6.731997787,0,7.262094845,4.044394119,9.734878941,9.792952934,1.584962501,2.62838893,2.026533265,0,2.18610838,1.217483944,2.930490565,2.947972579,0.477121255,4.540432593,3.210948323,0,3.519873818,2.015445162,5.402846653,5.457492466,1.316074013,425,106.3,0,153.5,16.5,852.1,887.1,3,33.4
318.8,212.5,0,155.7,14.3,852.1,880.4,3,5.764563947,5.358941988,0,5.047931079,2.660259537,6.747703891,6.78037635,1.098612289,17.8549713,14.57737974,0,12.47798061,3.78153408,29.19075196,29.67153518,1.732050808,8.316507819,7.731319031,0,7.282625134,3.837943242,9.734878941,9.782015335,1.584962501,2.503518313,2.327358934,0,2.192288613,1.155336037,2.930490565,2.944680034,0.477121255,4.225514323,3.818033491,0,3.532418521,1.944616692,5.402846653,5.44715845,1.316074013,318.8,212.5,0,155.7,14.3,852.1,880.4,3,25.2
401.8,94.7,0,147.4,11.4,946.8,852.1,3,5.995954452,4.550714,0,4.99314998,2.433613355,6.853087878,6.747703891,1.098612289,20.04494949,9.731392501,0,12.14084017,3.376388603,30.77011537,29.19075196,1.732050808,8.650333754,6.565292521,0,7.203592714,3.510961919,9.886915896,9.734878941,1.584962501,2.604009932,1.976349979,0,2.168497484,1.056904851,2.976258249,2.930490565,0.477121255,4.47715864,3.119517992,0,3.484370843,1.837495198,5.547081699,5.402846653,1.316074013,401.8,94.7,0,147.4,11.4,946.8,852.1,3,41.1
362.6,189,0,164.9,11.6,944.7,755.8,3,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,1.098612289,19.04205871,13.74772708,0,12.84133949,3.405877273,30.73597241,27.49181696,1.732050808,8.502235115,7.562242424,0,7.365447589,3.5360529,9.883712448,9.561860708,1.584962501,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,0.477121255,4.363720742,3.707792751,0,3.583481477,1.845501903,5.544003284,5.243263961,1.316074013,362.6,189,0,164.9,11.6,944.7,755.8,3,35.3
323.7,282.8,0,183.8,10.3,942.7,659.9,3,5.779817161,5.644739934,0,5.21384821,2.332143895,6.848748098,6.492088308,1.098612289,17.99166474,16.81665841,0,13.55728586,3.209361307,30.70342,25.68851884,1.732050808,8.338513555,8.14363831,0,7.521992956,3.364572432,9.880654918,9.366103608,1.584962501,2.510142699,2.451479405,0,2.264345507,1.012837225,2.974373507,2.819478128,0.477121255,4.241658253,4.100811921,0,3.68202198,1.791469036,5.541066685,5.068384243,1.316074013,323.7,282.8,0,183.8,10.3,942.7,659.9,3,28.3
379.5,151.2,0,153.9,15.9,1134.3,605,3,5.938854597,5.018603464,0,5.036303041,2.766319109,7.033771,6.405228458,1.098612289,19.48075974,12.29634092,0,12.40564388,3.987480407,33.67937054,24.59674775,1.732050808,8.567956075,7.240314329,0,7.265849421,3.99095486,10.14758654,9.240791332,1.584962501,2.57921178,2.179551791,0,2.18723862,1.201397124,3.054727932,2.781755375,0.477121255,4.413701365,3.506613882,0,3.522164658,1.996867649,5.80339302,4.959510838,1.316074013,379.5,151.2,0,153.9,15.9,1134.3,605,3,28.6
362.6,189,0,164.9,11.6,944.7,755.8,3,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,1.098612289,19.04205871,13.74772708,0,12.84133949,3.405877273,30.73597241,27.49181696,1.732050808,8.502235115,7.562242424,0,7.365447589,3.5360529,9.883712448,9.561860708,1.584962501,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,0.477121255,4.363720742,3.707792751,0,3.583481477,1.845501903,5.544003284,5.243263961,1.316074013,362.6,189,0,164.9,11.6,944.7,755.8,3,35.3
286.3,200.9,0,144.7,11.2,1004.6,803.7,3,5.657040212,5.302807272,0,4.974662634,2.415913778,6.912344731,6.689226065,1.098612289,16.92040189,14.17391971,0,12.02913131,3.346640106,31.69542554,28.34960317,1.732050808,8.16138386,7.650333754,0,7.176921112,3.485426827,9.972405465,9.650513272,1.584962501,2.456821348,2.302979937,0,2.160468531,1.049218023,3.001993174,2.905093968,0.477121255,4.113441611,3.764826651,0,3.468303808,1.829382438,5.629869052,5.32443454,1.316074013,286.3,200.9,0,144.7,11.2,1004.6,803.7,3,24.4
362.6,189,0,164.9,11.6,944.7,755.8,3,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,1.098612289,19.04205871,13.74772708,0,12.84133949,3.405877273,30.73597241,27.49181696,1.732050808,8.502235115,7.562242424,0,7.365447589,3.5360529,9.883712448,9.561860708,1.584962501,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,0.477121255,4.363720742,3.707792751,0,3.583481477,1.845501903,5.544003284,5.243263961,1.316074013,362.6,189,0,164.9,11.6,944.7,755.8,3,35.3
439,177,0,186,11.1,884.9,707.9,3,6.084499413,5.176149733,0,5.225746674,2.406945108,6.785474644,6.562302841,1.098612289,20.95232684,13.3041347,0,13.6381817,3.33166625,29.74726878,26.60639021,1.732050808,8.77807713,7.46760555,0,7.539158811,3.472487771,9.789370619,9.467401765,1.584962501,2.64246452,2.247973266,0,2.269512944,1.045322979,2.946894195,2.849971912,0.477121255,4.577371171,3.647483337,0,3.692990888,1.825285252,5.454105681,5.15813825,1.316074013,439,177,0,186,11.1,884.9,707.9,3,39.3
389.9,189,0,145.9,22,944.7,755.8,3,5.965890296,5.241747015,0,4.982921456,3.091042453,6.850867417,6.627776791,1.098612289,19.74588565,13.74772708,0,12.07890724,4.69041576,30.73597241,27.49181696,1.732050808,8.606960345,7.562242424,0,7.188836073,4.459431619,9.883712448,9.561860708,1.584962501,2.590953235,2.276461804,0,2.164055292,1.342422681,2.975293915,2.878406888,0.477121255,4.443634284,3.707792751,0,3.475472232,2.165736771,5.544003284,5.243263961,1.316074013,389.9,189,0,145.9,22,944.7,755.8,3,40.6
362.6,189,0,164.9,11.6,944.7,755.8,3,5.893300298,5.241747015,0,5.10533923,2.451005098,6.850867417,6.627776791,1.098612289,19.04205871,13.74772708,0,12.84133949,3.405877273,30.73597241,27.49181696,1.732050808,8.502235115,7.562242424,0,7.365447589,3.5360529,9.883712448,9.561860708,1.584962501,2.5594278,2.276461804,0,2.217220656,1.064457989,2.975293915,2.878406888,0.477121255,4.363720742,3.707792751,0,3.583481477,1.845501903,5.544003284,5.243263961,1.316074013,362.6,189,0,164.9,11.6,944.7,755.8,3,35.3
337.9,189,0,174.9,9.5,944.7,755.8,3,5.822749994,5.241747015,0,5.164214382,2.251291799,6.850867417,6.627776791,1.098612289,18.38205647,13.74772708,0,13.22497637,3.082207001,30.73597241,27.49181696,1.732050808,8.40045254,7.562242424,0,7.450386479,3.247927513,9.883712448,9.561860708,1.584962501,2.528788192,2.276461804,0,2.242789809,0.977723605,2.975293915,2.878406888,0.477121255,4.287430054,3.707792751,0,3.63661606,1.755621543,5.544003284,5.243263961,1.316074013,337.9,189,0,174.9,9.5,944.7,755.8,3,24.1
374,189.2,0,170.1,10.1,926.1,756.7,7,5.924255797,5.242804657,0,5.136386499,2.312535424,6.83098222,6.628966874,1.945910149,19.33907961,13.75499909,0,13.04223907,3.178049716,30.43189117,27.5081806,2.645751311,8.54689446,7.563768278,0,7.410239331,3.336283388,9.855024173,9.563577635,2.807354922,2.572871602,2.276921132,0,2.230704314,1.004321374,2.966657884,2.878923734,0.84509804,4.39762204,3.70877326,0,3.611404031,1.782708534,5.516510778,5.244824173,1.626576562,374,189.2,0,170.1,10.1,926.1,756.7,7,46.2
313.3,262.2,0,175.5,8.6,1046.9,611.8,7,5.747161198,5.569107571,0,5.167639043,2.151762203,6.953588695,6.416405432,1.945910149,17.70028248,16.1925909,0,13.2476413,2.93257566,32.3558341,24.73459116,2.645751311,8.291400959,8.034523875,0,7.45532722,3.10433666,10.03190793,9.256916297,2.807354922,2.495960395,2.418632687,0,2.244277121,0.934498451,3.0199052,2.786609473,0.84509804,4.207170365,4.024001851,0,3.639730938,1.71247647,5.688218886,4.973388298,1.626576562,313.3,262.2,0,175.5,8.6,1046.9,611.8,7,42.8
425,106.3,0,153.5,16.5,852.1,887.1,7,6.052089169,4.666265285,0,5.033700567,2.803360381,6.747703891,6.787957716,1.945910149,20.61552813,10.31018914,0,12.38951169,4.062019202,29.19075196,29.78422401,2.645751311,8.731319031,6.731997787,0,7.262094845,4.044394119,9.734878941,9.792952934,2.807354922,2.62838893,2.026533265,0,2.18610838,1.217483944,2.930490565,2.947972579,0.84509804,4.540432593,3.210948323,0,3.519873818,2.015445162,5.402846653,5.457492466,1.626576562,425,106.3,0,153.5,16.5,852.1,887.1,7,49.2
425,106.3,0,151.4,18.6,936,803.7,7,6.052089169,4.666265285,0,5.019925341,2.923161581,6.841615476,6.689226065,1.945910149,20.61552813,10.31018914,0,12.30447073,4.312771731,30.59411708,28.34960317,2.645751311,8.731319031,6.731997787,0,7.242221395,4.217230716,9.87036472,9.650513272,2.807354922,2.62838893,2.026533265,0,2.180125875,1.269512944,2.971275849,2.905093968,0.84509804,4.540432593,3.210948323,0,3.507772902,2.07672139,5.531194905,5.32443454,1.626576562,425,106.3,0,151.4,18.6,936,803.7,7,46.8
375,93.8,0,126.6,23.4,852.1,992.6,7,5.926926026,4.541164856,0,4.84103251,3.152736022,6.747703891,6.900327763,1.945910149,19.36491673,9.68504001,0,11.25166654,4.837354649,29.19075196,31.50555507,2.645751311,8.550746785,6.551516018,0,6.984133595,4.548436625,9.734878941,9.955068644,2.807354922,2.574031268,1.972202838,0,2.102433706,1.369215857,2.930490565,2.996774271,0.84509804,4.400558684,3.112079692,0,3.354350391,2.199398702,5.402846653,5.612980943,1.626576562,375,93.8,0,126.6,23.4,852.1,992.6,7,45.7
