f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
13.164839,-0.789332,-2.6276336,-1.4534755,-0.051263735,-6.2145157,4.661299,3.1130226,1.7139359,-0.011099989,0.37369812,0
4.9043097,8.480125,0.767355,-8.423152,-8.795661,17.30753,7.2767916,-4.2802596,3.6892397,-7.402117,5.4344053,0
-8.2113905,-2.3748143,-5.086096,2.085202,-1.4982535,3.486063,-1.5011258,3.5761328,-1.0342402,-2.807486,-0.9622992,1
12.462461,2.3182614,-6.483823,1.6640136,0.10732216,-5.0851,-2.1152947,-0.608925,4.642909,-2.102879,2.1546385,0
3.8715618,-1.6159152,7.407837,2.2223558,-0.85774606,-2.8457584,0.70659375,-3.2416523,1.0859542,-0.021837227,3.4491675,0
-8.697111,4.807939,-2.024755,3.8411882,5.6908097,0.3623964,6.988459,0.38631484,3.715903,1.3172766,-1.6067059,1
-5.7350326,12.637026,0.7553971,-3.83669,12.515667,2.246661,-0.30189058,0.14811814,3.130283,2.87437,0.81135494,1
-6.4054465,-4.2918634,-4.433718,0.36877578,-2.0106268,3.422978,-3.1131914,-1.2602583,-3.7475536,-0.777274,-2.8112586,1
1.6614609,-1.8792247,5.5098243,6.5094585,3.5473666,2.379653,-1.2272725,0.5720394,-0.141583,0.7304761,3.1310444,1
-1.260967,-5.0149283,2.3443916,1.2022216,-3.8464797,-2.2654865,-2.4994524,-3.560231,0.64983296,1.1665763,2.4836137,0
-2.5190628,-4.6908917,-0.37999997,-1.0897464,-3.9335186,-0.10212327,-2.9037368,1.6590788,-2.0873814,2.101519,2.6036835,1
10.88236,3.1236494,9.300236,-1.2402898,-1.7717096,-0.3975237,-1.4099481,-2.1004183,4.99323,-1.7853518,0.12497196,0
-1.8752507,-4.106408,-0.0042311847,0.7802072,-4.455392,-2.2732813,-3.1372163,-1.8636609,0.75332034,-0.22813152,0.32811415,0
16.597713,-0.5416759,-6.6753907,-1.3074893,7.2642064,0.70802295,-2.261995,4.472386,-2.4764643,-7.7333984,-5.7052135,1
-0.1397379,-1.6196017,3.4886968,5.9512563,5.829962,3.097644,-4.342911,1.58579,2.8506973,-3.94459,1.9476966,1
-4.832781,-3.9461055,-4.2755957,-1.2158546,-3.273781,1.8205116,-6.1851115,-0.2560134,-0.87936753,-2.9802117,-1.0587558,0
-7.4030004,5.820525,-2.313185,1.3827949,2.4600081,-1.1284242,2.8956869,2.7637455,-1.7050128,1.0545316,-1.4131038,1
7.5189724,8.032742,5.3840013,-11.299509,-12.424148,12.326603,-3.2153397,8.481765,-7.204361,-14.44987,-0.576769,0
15.66876,5.94906,-8.068615,2.2167525,-0.2568118,-6.317022,-1.4192579,-0.60309815,-14.01367,-5.3565736,5.357311,0
-4.446799,-4.639173,-1.8805459,-0.3361696,-3.3215437,0.8397686,-4.4024153,0.05061292,-1.847539,0.46743414,1.3099952,1
-5.9265566,-3.4276195,-0.63765454,6.2809935,2.8091629,2.5234632,-1.6198307,1.785274,2.1638527,-2.7611182,2.0993714,1
9.056243,-4.095048,-6.2385297,-3.3006217,1.5872462,-4.9426875,-3.008939,0.19906233,0.4357628,-4.0663185,-0.66193384,1
2.312768,-9.239043,-1.3366165,-6.592809,2.1142056,0.57749265,-1.959926,1.8317161,0.72769964,-1.1343954,-1.7495867,1
5.889621,-9.219587,1.0233612,-3.0596728,5.6760383,3.541597,-0.28055036,-2.4633834,3.641247,-3.7402978,-2.0423489,1
-4.2913103,-0.99828506,2.388887,7.368537,3.2028525,-0.17582417,-1.0653918,1.6550038,0.96815217,-0.8642315,2.4625933,1
6.9766974,-5.178189,0.24988301,1.0034851,6.297474,4.3826795,-3.5503767,-2.5912979,-0.230849,-1.0739088,-2.9779863,1
7.3954372,-4.225727,2.6974154,-1.9420569,1.5735034,-5.7157087,5.062749,-1.858378,3.0834827,0.96657705,-3.0057805,0
1.9161649,8.70291,1.4872819,6.674811,6.39105,3.0796902,-1.9210483,3.4018924,-0.8728666,-0.89063156,-5.146691,1
-7.785025,4.1676526,-7.4243174,-4.7699943,-0.074251324,0.3286934,1.0917177,5.9589477,0.017563203,-0.11796133,-0.79111236,1
1.8892093,-6.6161604,-1.6225865,-4.4266906,1.384463,-3.2561278,-1.37981,2.3550081,1.1710012,-0.759328,-0.7842277,1
2.6576672,-6.1516075,-0.010740983,1.6270193,4.4452114,0.21708554,-2.2736683,-2.8712387,5.407786,-2.7363977,1.2246284,1
9.94296,-3.7343934,4.707433,2.4203935,1.7767625,-3.728099,0.049574036,-5.4960737,1.4220088,-1.6285679,-0.92188865,0
-7.0549197,2.166618,-8.571993,-3.2459276,-1.4646734,-1.7515814,-0.31120956,2.2080088,0.25713518,-2.2461338,-3.5827496,1
17.49685,0.44436392,-11.739987,3.7163963,4.7077937,-1.9404756,-2.0769186,5.007312,1.2266345,0.670167,3.2489014,1
2.6188684,-2.1548884,1.3335066,-6.8731503,-4.941069,0.24132268,1.724175,1.6141725,-0.44486442,1.2976341,0.2723153,0
0.87288666,-2.6213758,-1.2022109,-2.3166728,-4.649778,6.748836,8.647611,-2.808246,-5.061268,3.6507568,-10.294261,0
-8.685932,7.907183,-2.8461895,0.075215206,4.564192,-1.2952499,-0.28382307,1.6618364,-0.28586158,-0.025894877,-2.170418,0
7.4970837,-8.185696,2.5217996,-0.29884937,5.7367644,-0.43447766,0.86479604,-0.41505086,1.3141637,2.469151,0.52097315,1
-6.609032,5.929815,-3.749857,-3.250033,2.1776605,-4.6648364,1.1172466,0.50099695,2.301477,1.5039306,1.6011463,1
-1.5228549,-6.1858797,-1.7865998,-3.7860496,0.47698125,-1.3214625,-1.4282373,-1.5260302,0.58849627,-2.0941224,-0.7454854,0
2.3909252,0.41824204,2.319691,-2.8705854,-5.889764,-5.0270557,4.0157366,-0.12860075,-3.1603901,0.38931406,-0.06973203,0
-2.7416935,5.7528934,4.22847,5.0769825,-1.933197,2.8523736,3.209026,-0.42515808,-1.8485734,-1.1263738,0.005092366,0
-3.3798106,-1.6260849,3.5608654,6.4115295,2.4385047,2.5727735,1.7171916,-0.64828503,-3.6699493,2.3424375,0.7337397,1
-3.483318,1.9627609,-0.42991078,0.1728486,-2.3929353,-5.0098124,-1.9874374,1.5583755,1.9681581,-1.3441063,1.2302804,0
-3.8497999,-0.8482759,0.40498006,2.576984,-3.8711698,-1.7144411,2.1048663,-1.0503858,-3.327042,1.5789872,0.6461847,0
-6.2157226,-5.095855,-4.0008144,-1.5974123,-1.8048841,5.299952,-2.9100165,-0.32824078,-0.53538406,-2.7572534,0.3561059,1
7.867017,-4.885311,1.4603201,-1.866954,2.7986944,-7.6903667,5.650188,-3.0902903,4.9360046,-0.07307166,-1.609768,0
2.4722369,-3.309756,1.6370469,-1.2886782,-5.3346553,3.472467,6.1584153,-2.7923293,-1.8594004,9.0533285,-7.551117,0
-2.7052245,-5.8543763,-1.0717355,-0.8066302,-1.5416446,-0.5593855,-4.75666,-2.7927425,-0.78856736,-0.54313505,1.3278577,0
17.25452,7.3149295,-9.562277,7.567421,-7.9933515,0.9250605,-2.9779859,-2.1732612,5.955092,9.878007,5.470095,0
-6.6622076,-2.2571945,-5.8878474,-0.42292157,-2.0822887,1.7565037,-2.43905,3.4637759,1.7344538,-3.4532592,-1.2222695,1
-6.2448387,-6.0435596,-4.2709928,1.4479845,-1.6178766,4.8865204,-3.5109088,1.2224061,-1.7261184,-1.7723436,0.5032997,1
1.8625485,-9.313293,-1.1528219,-6.3934593,2.8976173,3.1085784,-1.1639762,0.93124396,-1.1337662,-0.04699051,-3.779811,1
1.5488353,-10.558857,-1.7784107,-6.26091,4.68214,2.189462,1.9115599,2.6001472,0.7620004,-1.2494498,-4.218785,1
-5.6234193,-1.9274513,-1.7853531,2.5036538,-3.6326203,0.34463242,0.62477326,0.5148006,-3.1768916,0.50884604,1.7400595,1
-5.77773,0.20307449,-2.0426812,2.3932164,4.00606,2.4804869,0.31338537,3.9972231,2.19422,-3.323789,0.19944541,1
-3.8320355,-7.1229124,2.155241,2.511545,-0.09920623,2.751385,-1.246527,-2.0734015,-0.83101666,2.310288,2.3633897,1
-4.639668,0.6937545,-7.381866,-4.7951674,-2.1978924,-1.9382706,-2.591545,2.8323586,-0.10752908,-2.1925273,-1.5657164,1
18.496012,2.7264695,-3.4362783,-0.45049113,1.4800147,2.2003515,0.1767123,8.617161,3.116644,0.35686314,1.1541194,1
5.591762,-3.4984345,-1.6982534,1.1505215,3.7205591,-0.817061,-6.6716485,-3.5037756,-1.0234977,-3.7425914,3.5279906,0
-4.444916,12.951343,-4.4249616,-21.44352,8.311676,9.277968,-4.081903,-16.732498,-4.2916565,-1.2459502,13.003313,1
-3.9283981,-2.6474128,-0.46943292,-0.557529,-4.7282624,0.046193663,1.6850926,-0.5586503,-5.1913557,4.1114197,1.6463232,1
-3.2065606,8.498434,3.3662722,2.7753484,3.5844924,2.8573484,1.5400205,5.7892694,-0.05360114,1.3475106,-1.793142,1
-5.1985035,-0.10625348,-5.950766,-1.126487,-4.2545037,-2.2051065,-1.6804066,0.1768738,-1.3863367,-2.1048076,-2.5202675,0
-2.1531606,-2.1196287,4.1442814,1.5085187,-3.824968,-1.9466686,1.2489489,-3.2250233,-1.3948393,2.438366,2.942199,0
1.3306305,-0.90907127,5.7731605,1.068946,-1.6489815,-2.4061515,-4.8222003,1.3304952,1.1201041,-1.5331023,4.8549485,0
-2.161901,-5.454916,-1.1467361,-4.0774045,0.15183377,3.3603828,-3.0145233,-0.2950178,2.437522,-4.7350593,2.2755015,1
-4.564998,11.4119425,0.23096816,-6.272592,10.386402,8.302048,-1.0128858,1.7828255,0.6057086,1.900776,-1.5216074,0
-10.173943,2.4976575,-5.456259,2.0989342,3.1466393,1.9101359,3.4383874,2.5571022,2.9268355,-2.0365477,-1.1511692,1
13.180564,-2.3651226,1.5320617,-5.085636,2.2586107,0.9423179,4.544813,6.4405136,3.956151,-3.918608,2.1666558,1
-5.2179284,-6.262426,-0.054323733,4.464873,3.0717993,5.3797426,-2.2048364,-1.3992507,-0.18399477,-0.63613456,0.57493186,1
6.5814066,12.87249,11.7749195,9.581307,2.2852247,5.5500836,-3.4115038,-4.181047,-0.32695058,-0.60024655,-9.031578,0
-6.5231943,8.351732,-5.1975813,-7.505624,1.79348,-4.1169505,-1.047232,-2.648315,1.047271,0.46910766,-0.4546356,0
3.1247237,-6.7060275,0.48438665,-4.856926,-1.2234255,-3.7582095,2.5192828,-0.47494245,-0.034572907,2.7923093,-2.389536,0
-0.55069935,-2.9141805,0.9490847,1.0473136,-4.263807,-3.2966096,-3.0125313,-0.8585152,1.7754918,-0.23184384,1.2170646,0
-4.1199274,7.9591975,-0.20970957,-3.501775,4.0123587,-3.10165,-0.30547926,-2.8342311,5.1945553,-0.5688523,0.7970372,0
0.68992203,-3.705317,3.7873623,1.6020753,-2.4156268,2.5984025,5.4947033,-3.3111782,-1.4292414,-0.07963661,-0.036482807,1
-6.2956753,0.94023126,-3.849673,0.11048557,-3.4477062,-0.6838106,-1.5495002,3.305047,-2.3201354,-2.3819032,0.9952909,0
-0.32581192,9.571388,5.9290576,2.7644389,3.2565858,-5.945998,-1.2139986,-4.3661556,2.4705234,-0.4200243,-0.26453802,0
29.800135,8.243403,-21.045147,14.171334,-2.258672,13.930179,-1.4771492,3.1076188,8.362663,15.471096,5.816098,1
-8.790604,1.6370139,-5.0988374,1.8351724,1.2786349,0.19368765,1.6220349,3.6485057,2.1455946,-3.6019707,1.3810265,1
5.1857347,-5.378551,9.302497,0.16099723,3.2155886,2.6304727,4.9939537,3.1571705,0.1296591,4.267192,4.3366423,1
0.5469479,14.4732,4.5782304,-6.6289496,2.0501423,-0.3755937,1.1102109,-5.1411767,-1.8806907,4.827111,1.7166135,0
-3.5667622,-0.5117341,-1.5131247,0.6491732,-6.1227927,-2.5281115,-1.1739024,-1.414253,-1.4380894,-1.6103246,0.7760146,0
2.884415,-6.7030077,4.641118,-1.1371822,0.58093476,-1.7444706,7.277812,-4.329596,1.5417274,2.407944,-0.442373,0
-1.777765,-4.2665324,3.343305,-1.8201425,-0.8645667,2.5459318,0.8360312,0.7346847,-2.8527699,2.4816377,3.4117346,1
20.284594,11.930331,2.1125698,1.3353641,-3.914789,6.879952,0.6969427,1.1649579,0.5744681,-6.582856,-8.151165,0
-7.961829,-0.13207422,-2.8324938,4.2524815,0.036479007,1.0034647,-0.4396544,2.274174,0.75264853,-2.5155766,2.1034555,1
-7.7472734,-3.6090577,-4.250089,1.2903692,0.26398373,5.852096,-1.5153131,3.6295245,0.07047225,-3.5140946,-1.3208289,1
-3.1191854,-0.30459136,-0.36282974,2.2298057,-3.524715,-3.2270558,-1.1263006,1.1181939,1.7516888,-0.5212895,0.17817646,0
21.359533,14.223622,1.9016036,2.568126,-4.334452,0.024325922,-1.9124603,-0.6327744,1.8559688,-3.7887628,-0.89566153,0
16.930532,-3.9449885,-4.1555543,0.31557012,5.4192805,-5.5603957,3.5311468,-2.359555,4.337452,0.72357386,-5.7196245,0
-0.3166817,-5.7162547,0.5361625,-3.050901,-3.5831988,1.3285743,1.3848827,-0.6117462,-1.5473372,4.1997085,-1.1736089,0
-5.482685,-0.37649748,-4.909625,-0.47189096,-1.0011661,0.7263742,-3.324123,0.9310618,-1.1753687,-1.3234484,-3.371171,0
-2.5501518,2.7485979,-2.5614524,-1.2852459,-9.093249,-6.036603,1.874384,-1.5618069,0.25372767,-1.1862746,-1.193444,0
-2.563513,3.2773082,-1.4813035,2.87387,-8.727123,0.62140477,7.582943,-4.8827558,-1.2461933,1.2409922,-5.084958,0
-4.2244396,-8.320184,0.37819356,1.0579665,2.9245996,5.950632,0.99730337,-2.7934422,-1.4128413,1.1288168,0.6080833,1
-7.975269,-1.26804,-5.089316,-0.6183643,0.6288179,4.197253,-0.7620084,4.6163735,-0.08415543,-2.36849,-1.1216072,1
-3.6708407,11.341818,-2.145962,-17.17272,3.042439,5.820114,-2.9834526,-12.478856,-3.7487764,-0.79149103,7.487103,0
-2.6943476,-8.199481,1.6417487,3.0232875,3.3434029,4.4003687,0.67881244,-3.1747797,-0.22990242,3.7929916,-0.45645213,1
-6.508636,-3.1688662,-2.132458,3.6074257,-1.093313,1.3851193,-2.3875499,1.9037366,-0.0055442383,-1.0888215,0.21331534,1
-4.1434245,-7.2313304,-0.2221876,1.0795397,1.8561777,4.18631,-1.7385119,-1.5996088,-1.0189487,0.8991002,0.7083889,1
-4.1804175,8.320679,3.5792353,3.0858011,4.522391,1.3977398,-7.5094976,1.6106243,-4.986204,0.90172386,-6.153157,0
-1.9574656,-5.360202,-0.6048192,-2.1204896,-2.713698,-0.24410732,-3.9003613,-1.1592567,-2.0814314,1.7900844,-0.9769837,0
1.076221,5.1137233,7.6337113,4.7966433,-0.30063543,4.329831,-0.5715155,6.830455,-1.6845975,-1.2080842,2.3356085,1
6.281674,-5.1239724,-3.0521367,-3.9111607,1.9572226,-2.5772262,1.6034361,5.083529,0.9545198,-0.12708607,-2.4705212,1
-1.2001475,-0.13248873,-0.5206918,-1.8286575,-5.844592,-5.2812195,-3.592207,1.3301055,1.6203352,-2.262468,3.7086837,0
-6.6327972,1.9156901,-5.2225947,-0.604856,-1.0420806,-3.0705764,-1.320211,3.4654558,0.34682512,-1.8436941,0.33737555,1
-1.3605993,0.54159826,-0.3422552,8.278432,5.506767,-0.6168908,0.83101577,-6.1137605,4.443717,-0.41472986,-0.4267273,0
-5.195345,-4.1257143,-1.2407695,3.6137218,-0.10543572,1.043696,-2.4937303,-0.07713314,0.97059506,-1.5881292,1.8934623,1
3.693064,-3.8797958,5.044202,-1.6598291,-1.3665453,-4.055825,0.58487767,-2.2977233,2.6307511,1.6013894,0.18674599,0
-3.2284658,7.9633174,-0.9619593,-8.767003,-0.3903581,-4.649928,-2.6631997,-2.450435,-2.1802073,3.8479471,2.8208098,0
-8.848748,5.0413265,-0.4937142,6.3958173,6.3646646,2.1555512,4.871544,0.87601864,1.7510452,-1.1961482,-0.81321186,1
0.77558094,-5.2374706,-0.46209744,-4.100624,-3.300263,-0.64681464,2.0154796,0.4752003,-2.80994,1.7834475,-2.0098484,0
-2.2670267,-4.152734,-0.13449761,-1.2971771,-3.7798617,0.77413845,0.7943609,-1.9790977,-5.179232,4.1483874,-2.8526003,0
15.613638,3.4796312,-9.001373,0.9444479,-8.650457,8.344683,-7.657943,6.39133,8.341664,4.9503007,4.40157,1
3.9194653,-6.4765487,-1.3936386,-3.5346584,3.786772,-5.0861626,0.39191228,-1.0478187,4.8063602,-3.289797,-2.4031398,0
-3.1852891,4.1327105,1.7929962,5.4233737,-2.5953531,-3.838373,2.1181657,-2.6009297,3.4238818,-2.2642074,-1.5827048,0
-6.762803,5.2688713,1.5156478,5.009351,4.443133,-0.8132192,0.8017534,4.2253766,1.3851526,-0.4602994,0.8785229,1
1.1408597,2.1472065,7.4043174,0.7753984,-5.1522655,0.92767566,-2.7211423,2.50118,-2.5082371,-2.6730435,5.2483172,0
-4.8434944,15.903159,-0.4770127,-17.856121,10.038277,5.7142315,-4.7258134,-9.272999,-6.1912956,6.519135,7.439976,0
-8.506765,-2.4814367,-4.1228056,5.5756598,0.95774925,3.2143946,2.1044238,-1.2183031,-1.3310692,-0.23239692,-1.9954308,1
2.8515246,-1.9602692,7.742373,-0.6082801,-0.50083953,-3.2075667,-4.4584403,-1.9921255,1.8234508,0.4925884,4.07071,0
-8.677675,0.707115,-1.8754979,6.4324803,4.130628,1.5407283,2.9850702,-0.2923271,1.5155361,-1.2525508,-2.610421,1
-1.8489316,2.2783852,1.1025413,2.2110894,7.5789027,3.528594,0.515646,3.1299694,3.8568928,-3.5173376,0.64599925,1
-2.1804042,-8.979518,0.4252013,-0.118108235,1.8132331,4.177366,-1.8264835,-1.8708333,0.40348247,0.7907707,0.6153912,1
4.794181,5.0029206,12.772121,0.6961091,-2.4827285,1.4947398,-4.200125,2.1848507,-4.0112486,0.08678768,3.395052,0
-1.2389174,-8.577113,1.1607629,-2.7850811,2.3238258,0.9733475,-1.4142996,-0.11600373,0.05949981,0.8325322,0.669233,1
0.24616587,5.3672714,7.8492355,4.5766206,-1.7528082,-3.4571443,-2.5121956,1.0269432,-1.369174,0.46298885,1.1601294,0
-6.215417,5.4226437,-1.5110132,0.93346155,0.17725052,-3.8166518,3.2584038,2.1263936,-0.40197036,2.2555683,-0.26056868,1
-3.205578,-5.099285,-1.8164301,-6.4817586,-2.3075721,7.9433384,5.228408,-0.0072525665,-1.072554,-1.8025135,-1.0266688,1
-1.606226,-4.537444,3.1286194,7.9399066,4.0543823,1.6100262,0.8976567,-1.2266968,0.40727368,0.68473035,4.356133,1
2.9339643,-5.2939515,5.115375,2.82854,2.511171,1.0898439,0.68379104,-7.066187,2.1821957,1.3670533,-1.9474988,0
3.801762,-3.7621331,-1.2966102,-3.26776,1.1259786,1.3938837,-6.487222,2.2014608,-0.19848485,-4.0252757,-1.1830089,1
0.7646201,-6.1472287,7.0544996,1.4481642,1.9490619,4.140676,5.860558,0.702775,-1.4887421,5.8882823,2.6200063,1
-7.77381,2.0763006,-4.766362,2.214506,-1.0578201,-2.604414,2.0979486,1.3431888,-0.49286634,-0.95150787,-0.65281534,1
-3.6195889,-5.5181394,-2.329011,-3.6759496,-1.0326192,2.3252473,-1.8089703,-0.75872093,-3.2255468,0.870747,-2.9519205,0
-8.267619,7.034423,-7.343073,-7.054044,2.8538306,-1.6233016,2.661944,-0.27453122,1.617108,0.782912,0.57027453,1
-1.5873077,0.14879014,4.9421988,4.937901,-0.7729654,4.705512,2.5965898,4.9580545,-1.5184371,-0.71101177,3.9454029,1
-1.9568541,6.8541927,-1.8165888,-5.500311,-10.848891,-3.4107063,5.0308194,-1.3030928,0.16477223,-4.0140033,2.343694,0
-4.859433,7.2644057,1.7254,0.99787915,-0.9292145,-5.7804384,-0.3503565,2.474994,-1.1325122,1.1806289,0.89120376,0
-0.029335398,-7.2155576,-2.276882,-5.1183815,-0.6429854,-1.6288497,-3.865726,-1.949348,2.5631013,-3.78261,-0.34139574,0
5.897073,-7.845873,-0.20521832,-2.5766892,6.823082,0.07356436,1.5122608,0.95721143,1.3576132,0.35695714,-2.3599293,1
-2.6407535,0.14941202,-0.7986405,0.63187975,-8.802849,-3.7474074,0.20800379,-1.7668211,-0.6337011,-2.1336942,2.8523266,0
0.57014894,8.973151,7.857543,-2.7892272,1.3057431,-0.053995844,-6.5136104,4.0131564,0.5783233,-1.5279766,3.1646657,0
-3.1332545,-5.158253,3.5903513,3.4008915,1.95236,3.8766468,6.217133,-4.1454782,-3.9172246,5.261199,-0.64586,1
0.3169641,-8.556212,2.2163193,-3.9578226,0.37431085,0.87522614,2.2963276,0.90027344,-1.4331323,5.0315495,0.54108167,1
-7.0460887,-3.1472147,-3.0891945,1.8774846,-1.6592567,3.9717522,-3.466594,0.80798614,-3.8521557,-0.2337019,-0.6243098,1
0.12645647,-2.896919,2.9351869,1.530456,-3.9801657,-4.8027506,0.022132292,-4.166967,0.4239079,2.0671227,2.4625921,0
10.167202,2.240077,6.346343,-3.1141722,-3.1049838,-3.847606,6.7885222,2.7869525,1.3102509,-3.3129528,2.8199594,0
-2.5796878,9.870568,4.648341,2.3777957,-0.6034715,-5.3330383,-4.619875,0.47972015,-3.5713198,0.025772221,-1.3775548,0
-5.0216084,3.6526897,-1.508243,-0.024217708,-5.708815,-5.7169914,-0.29794052,1.2759962,0.8866416,-1.9439758,2.3938186,0
-7.9200215,3.1314728,-7.40442,-0.62130654,0.9319094,-2.779664,2.7872825,0.9304362,0.80260646,0.018417211,-3.6688285,1
10.838032,9.861176,2.602043,-3.475015,-9.496058,4.7037764,6.4223866,-10.411111,4.624584,-2.8907611,-0.88104516,0
-2.2806966,9.141149,2.8537726,0.9169301,0.23190366,-0.53615195,-1.2964432,5.9915204,-2.9843948,2.7638247,-4.2406716,1
5.9228244,-7.79159,0.38756263,-3.6212678,1.6805617,-4.5487533,1.8568189,-2.0327268,3.3414636,1.2873431,-4.8851895,0
-3.0630069,11.641607,-1.3102143,-7.678722,2.9900005,-2.5053542,-3.0000863,-3.9260423,-2.7280974,3.3871412,-2.7800303,0
-1.2099111,-5.991222,-1.3828855,-4.078626,-3.828965,1.2568088,-4.4226336,1.760215,-1.9309851,1.1392554,0.4378211,1
-1.5549461,-2.398009,0.30328932,-2.495814,-5.4995546,4.119502,3.2609763,0.6853079,-6.453831,4.118006,-3.21586,0
0.1170011,-1.6043147,3.0399067,0.3721394,-5.7633924,-2.68477,-1.6099427,0.12875302,-0.86805254,-0.5284571,3.5213506,0
-1.3125825,-6.2186384,-3.0921173,-3.107273,-2.3587837,0.42519763,-3.618866,-1.3306407,0.6110759,-0.96573883,-2.8854592,0
10.325046,-1.3871901,-5.3293753,-2.215333,-1.5127226,-2.2811916,0.9601899,5.035374,-2.632903,1.616182,-1.789518,0
0.6998811,-5.6974516,0.31666562,-2.8326588,-1.1521956,-2.2841647,1.0790528,-3.1512456,-0.19274203,0.0995448,-1.1023527,0
-6.180087,11.653144,-1.1787542,-7.678566,5.1607666,-2.1513941,-0.45431444,-4.679681,-0.7508069,3.7299483,3.2114277,1
4.4469748,-6.0306306,4.321346,-0.5206981,1.7133094,0.49763903,-0.27481517,0.7433436,-1.7966143,3.9515674,0.52353907,1
-2.5718398,-5.497121,-0.7894916,-3.3935144,-4.4421625,1.1200783,-0.811414,0.9681008,-5.2612357,2.9159317,0.81587285,0
3.1617177,-4.9757047,-1.4237696,-5.168094,-1.3828672,-3.5608373,-3.6135638,4.1697297,-0.26487148,-0.65781325,0.83339226,1
-6.966732,-1.4288268,-5.3212986,0.8250901,-2.2750688,1.1355498,-3.4282534,3.7958517,-1.2188257,-3.2667563,-0.084719226,1
17.288765,4.7467117,-3.3368378,-0.63386214,-2.87368,8.073709,2.1001651,7.0374765,-1.2866372,-5.1727853,-4.888071,1
14.820152,13.244074,8.724214,-6.6969805,-0.8330045,14.35571,12.146358,1.2144285,-0.49205434,-11.0589695,-1.1050805,1
-1.1987475,6.717267,-0.52600175,-9.176568,-0.2544828,-2.8004558,-3.148472,-3.8772793,-1.4050232,1.7158746,3.2308848,0
-5.0486097,-0.27044412,1.4421536,4.9873705,-2.56037,0.15732603,2.449177,2.945619,-0.19418475,0.42999816,4.201988,1
-4.6087713,-3.2888072,-3.794177,-0.08014088,-3.2806911,-0.41241303,-4.623947,0.14745256,2.5131557,-4.742395,1.0048102,0
-7.0508323,3.891736,-6.509212,-5.76801,0.69823754,-1.9748448,0.46891347,1.7713385,1.9120818,0.46746087,1.7611163,1
22.224903,4.925805,-0.25284448,7.050987,8.321592,-2.0562484,-0.94682753,-6.8284345,-9.176877,0.33581468,-1.7928221,0
-5.120678,-5.798325,0.7938156,5.9057765,3.2647402,3.8357773,-0.70010686,-1.6143941,1.2763158,0.18916856,-0.48274204,1
1.9227033,-8.554209,-0.364736,-0.23587607,3.0881965,0.6335899,-2.296194,-2.704906,2.5388956,-0.73928916,1.4470084,1
-2.5924115,5.2194657,-1.9280294,-2.259325,-1.2910913,-5.236697,1.5945796,-4.4384475,3.7815354,1.5653802,-2.7831397,0
13.598849,5.269742,-0.13841642,-1.9031996,-7.7731614,0.48429906,3.8826573,4.5036063,-0.30507225,-11.310471,0.9940113,0
7.002638,-2.4383984,1.7927203,-2.1926825,1.6793033,-2.7359369,1.7589467,5.9545703,-0.25530386,1.7970095,-1.4280328,1
0.14458337,-4.097424,2.914702,-0.051727634,4.8934174,1.8247716,-1.0517603,-0.5079031,-2.0806158,1.9756032,0.39582077,1
-4.544029,7.6844597,-3.6177444,-9.358916,1.3990915,-3.7499175,-2.8947785,-3.4535296,-1.7668325,2.8226967,1.3154175,0
-1.3945805,-6.422746,2.7062292,4.4789276,5.190708,3.6768153,-2.0366778,-1.1217914,2.8298414,-2.0598712,3.2558734,1
6.2889795,-2.8873417,6.4957924,-3.261582,0.6363708,-1.6297021,3.5203695,5.5376825,0.9655875,-0.082904756,3.6102989,1
0.98658943,-7.4517145,4.1796885,-2.385664,0.41659254,0.4645591,0.58670914,2.1507554,-1.7981762,2.943371,2.8260822,1
6.017438,-8.028345,-3.7960305,-0.83473647,6.035668,-0.90098363,0.23210269,-6.0937285,2.3745449,-0.68609184,-2.939796,0
4.150162,-6.4571977,2.2285953,-3.6539578,2.876113,-4.3835588,1.0571074,0.9775563,2.201969,1.0070145,-0.2806869,1
-0.9944226,1.3279699,5.885713,0.7939832,-7.195578,-0.4774513,0.07667232,-0.51833,1.5019152,-3.8762078,6.5004506,0
-3.4504821,-0.44287512,4.268442,9.450937,5.407354,9.041194,5.0140133,-3.5592258,0.7768896,3.3525562,-8.047041,1
1.0371541,-2.8095121,-1.7989482,0.6899571,-3.650915,0.6500272,1.9494364,-7.6624618,-1.8805039,1.3596541,-5.2060766,0
