MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
6.8591,52,7.599388379,0.957186544,953,2.914373089,37.81,-122.24,1.925576238,3.951243719,2.028067768,-0.04375698,6.859614904,1.069654733,3.632573618,4.805986325,3.524
6.0302,52,5.8203125,0.9296875,634,2.4765625,37.81,-122.24,1.796780178,3.951243719,1.761353954,-0.072906771,6.452048954,0.90687151,3.632573618,4.805986325,2.873
7.508,52,7.994318182,1.036931818,878,2.494318182,37.81,-122.23,2.015969119,3.951243719,2.078731062,0.036266178,6.777646594,0.914015418,3.632573618,4.805904516,3.487
2.7477,52,4.333333333,1.138716356,918,1.900621118,37.81,-122.24,1.010764198,3.951243719,1.466337069,0.129901625,6.822197391,0.642180737,3.632573618,4.805986325,2.438
2.1944,52,5.074285714,0.96,360,2.057142857,37.8,-122.24,0.785908661,3.951243719,1.624185769,-0.040821995,5.886104031,0.721318058,3.632309103,4.805986325,2.115
3.0149,52,4.276639344,1.045081967,1197,2.452868852,37.8,-122.25,1.103566662,3.951243719,1.453167501,0.04409532,7.087573706,0.8972583,3.632309103,4.806068128,2.184
3.675,52,4.851351351,0.969111969,1048,2.023166023,37.81,-122.24,1.301553133,3.951243719,1.579257295,-0.031375123,6.954638865,0.704663623,3.632573618,4.805986325,2.699
3.225,46,4.326639893,1.117804552,1373,1.838018742,37.81,-122.25,1.17093295,3.828641396,1.464791235,0.11136654,7.224753406,0.608688221,3.632573618,4.806068128,2.188
2.9345,42,4.0591133,1.049261084,1715,1.689655172,37.8,-122.25,1.076537081,3.737669618,1.400964551,0.048086187,7.44716836,0.524524468,3.632309103,4.806068128,2.25
2.1429,43,3.274238227,1.096952909,1359,1.882271468,37.8,-122.25,0.762160052,3.761200116,1.18608524,0.092536253,7.214504414,0.632479275,3.632309103,4.806068128,2.5
1.6121,41,3.561743341,1.13559322,1062,2.571428571,37.8,-122.25,0.477537677,3.713572067,1.270250128,0.127155175,6.967909202,0.944461609,3.632309103,4.806068128,1.714
1.3929,29,3.192755498,1.117723157,1335,1.727037516,37.8,-122.25,0.331387905,3.36729583,1.160884336,0.11129372,7.196686571,0.546407522,3.632309103,4.806068128,1.938
2.3173,27,3.804195804,1.146853147,1171,2.72960373,37.79,-122.24,0.840402715,3.295836866,1.336104617,0.137021798,7.065613364,1.004156445,3.632044517,4.805986325,1.25
1.7772,45,3.882608696,1.143478261,1475,3.206521739,37.79,-122.25,0.575039092,3.80666249,1.356507272,0.134074723,7.296413269,1.165186779,3.632044517,4.806068128,0.975
2.6458,50,3.209183673,0.959183673,742,3.785714286,37.79,-122.25,0.972973477,3.912023005,1.166016597,-0.041672696,6.609349243,1.331234584,3.632044517,4.806068128,1.25
2.181,52,3.688705234,1.077134986,1086,2.991735537,37.79,-122.25,0.779783487,3.951243719,1.305275511,0.074304726,6.9902565,1.095853666,3.632044517,4.806068128,1.388
2.2303,36,3.090239411,1.116022099,1645,3.02946593,37.8,-122.25,0.802136106,3.583518938,1.128248567,0.109770666,7.405495663,1.108386343,3.632309103,4.806068128,1.167
1.6504,43,3.639751553,1.004658385,1710,2.655279503,37.8,-122.25,0.501017683,3.761200116,1.291915425,0.004647568,7.444248649,0.976549923,3.632309103,4.806068128,1.518
2.2697,52,4.368421053,1,731,3.206140351,37.8,-122.24,0.819647664,3.951243719,1.474401629,0,6.59441346,1.165067831,3.632309103,4.805986325,1.27
2.1563,52,4.585014409,1.074927954,1118,3.221902017,37.8,-122.24,0.76839379,3.951243719,1.522793248,0.07225364,7.019296654,1.169971874,3.632309103,4.805986325,1.286
2.1348,52,4.734328358,1.188059701,1006,3.002985075,37.8,-122.24,0.758372965,3.951243719,1.55483987,0.172321473,6.913737351,1.099606819,3.632309103,4.805986325,1.406
2.6292,47,3.693140794,1.061371841,1213,2.189530686,37.8,-122.24,0.966679617,3.850147602,1.30647726,0.059562261,7.100851909,0.783687222,3.632309103,4.805986325,1.827
2.3833,52,4.638132296,1.124513619,772,3.003891051,37.8,-122.23,0.868486082,3.951243719,1.534311763,0.117350603,6.64898455,1.099908465,3.632309103,4.805904516,1.469
2.957,52,4.496259352,1.047381546,1321,3.294264339,37.8,-122.24,1.084175241,3.951243719,1.503245796,0.046293284,7.186144305,1.192182877,3.632309103,4.805986325,1.228
2.5238,49,4.192023634,1.106351551,1487,2.196454948,37.8,-122.24,0.925765702,3.891820298,1.433183585,0.101067711,7.304515946,0.786844674,3.632309103,4.805986325,1.693
1.9375,52,4.209677419,0.989247312,488,2.623655914,37.8,-122.23,0.661398482,3.951243719,1.437386022,-0.010810916,6.190315406,0.964568732,3.632309103,4.805904516,1.266
1.9028,51,4.056122449,1.056122449,949,2.420918367,37.8,-122.23,0.643326486,3.931825633,1.400227455,0.054604134,6.855408799,0.884146959,3.632309103,4.805904516,1.279
2.25,50,4.207228916,1.156626506,1149,2.768674699,37.8,-122.23,0.810930216,3.912023005,1.436804216,0.145507584,7.046647278,1.018368758,3.632309103,4.805904516,1.235
2.3929,52,4.471428571,1.067857143,844,3.014285714,37.8,-122.23,0.87250602,3.951243719,1.497707948,0.06565397,6.738152495,1.103362891,3.632309103,4.805904516,1.119
2.1917,43,4.844029245,1.091795288,4367,3.54752234,37.79,-122.23,0.784677498,3.761200116,1.577746863,0.087823395,8.381831553,1.266249427,3.632044517,4.805904516,1.128
2.9357,52,4.327669903,0.958737864,1659,4.026699029,37.79,-122.23,1.076945926,3.951243719,1.465029269,-0.042137584,7.41397029,1.392946941,3.632044517,4.805904516,1.079
1.8854,30,3.798479087,1.003802281,1011,3.844106464,37.79,-122.23,0.63414,3.401197382,1.334600746,0.003795071,6.918695219,1.346541187,3.632044517,4.805904516,1.375
2.1638,39,3.776349614,1.107969152,1464,3.763496144,37.79,-122.24,0.771865935,3.663561646,1.328757833,0.102528746,7.288927695,1.325348351,3.632044517,4.805986325,1.055
2.125,47,4.528052805,1.303630363,1237,4.082508251,37.79,-122.24,0.753771802,3.850147602,1.510292003,0.265152959,7.120444372,1.406711567,3.632044517,4.805986325,0.955
3.375,52,4.011904762,1.071428571,647,3.851190476,37.79,-122.24,1.216395324,3.951243719,1.389266132,0.068992871,6.472346295,1.348382315,3.632044517,4.805986325,1.161
2.2542,43,4.554621849,1.053221289,1284,3.596638655,37.79,-122.24,0.812795143,3.761200116,1.516142508,0.051853362,7.157735484,1.279999702,3.632044517,4.805986325,1.122
2.1,51,3.181818182,0.781818182,228,4.145454545,37.79,-122.25,0.741937345,3.931825633,1.157452789,-0.24613307,5.429345629,1.422012444,3.632044517,4.806068128,0.75
1.6,39,3.74796748,1.048780488,381,3.097560976,37.79,-122.25,0.470003629,3.663561646,1.321213688,0.047628049,5.942799375,1.13061502,3.632044517,4.806068128,1.125
3.625,52,3.973568282,1.044052863,846,3.726872247,37.79,-122.25,1.287854288,3.951243719,1.379664503,0.043110124,6.74051936,1.315569342,3.632044517,4.806068128,1.25
1.6929,20,3.51035503,1.152366864,1659,2.454142012,37.8,-122.26,0.526443035,2.995732274,1.25571718,0.14181797,7.41397029,0.897777214,3.632309103,4.806149925,1.15
1.6471,52,2.833333333,0.927536232,520,3.768115942,37.77,-122.22,0.499016166,3.951243719,1.041453875,-0.075223421,6.253828812,1.326575126,3.631515137,4.805822699,0.95
2.59,52,4.38996139,1.162162162,866,3.343629344,37.77,-122.22,0.951657876,3.951243719,1.479320432,0.150282203,6.763884909,1.207056847,3.631515137,4.805822699,0.964
2.57,52,4.202185792,1.12568306,612,3.344262295,37.77,-122.23,0.943905899,3.951243719,1.435604817,0.118390016,6.416732283,1.20724613,3.631515137,4.805904516,0.72
2.6429,52,3.746031746,1.158730159,415,3.293650794,37.78,-122.23,0.971876799,3.951243719,1.320697079,0.147324715,6.02827852,1.191996613,3.631779862,4.805904516,0.713
3.0257,52,4.046948357,1.009389671,994,4.666666667,37.78,-122.23,1.10714247,3.951243719,1.397963105,0.009345862,6.901737207,1.540445041,3.631779862,4.805904516,0.808
1.4886,50,4.025157233,1.111111111,1525,3.19706499,37.78,-122.22,0.397836081,3.912023005,1.392563974,0.105360516,7.329749689,1.162233198,3.631779862,4.805822699,1.288
1.9338,43,3.242009132,1.077625571,1506,3.438356164,37.78,-122.23,0.659486979,3.761200116,1.17619324,0.074760075,7.317212408,1.234993498,3.631779862,4.805904516,1.125
1.4844,52,3.866666667,1.011764706,1008,3.952941176,37.78,-122.23,0.39501065,3.951243719,1.352392809,0.01169604,6.915723449,1.374459903,3.631779862,4.805904516,1.194
1.6009,44,3.115845539,1.098535286,2813,3.745672437,37.78,-122.23,0.470565971,3.784189634,1.136500557,0.093977735,7.942006808,1.320601157,3.631779862,4.805904516,1.181
2.0375,48,4.944606414,1.15451895,1481,4.317784257,37.79,-122.23,0.711723566,3.871201011,1.598297369,0.143683764,7.300472814,1.462742367,3.632044517,4.805904516,1.225
2.293,49,5.365296804,0.99086758,859,3.922374429,37.79,-122.23,0.829861004,3.891820298,1.679951697,-0.009174376,6.755768922,1.366697192,3.632044517,4.805904516,1.063
2.1494,37,4.479923518,1.09751434,1608,3.07456979,37.79,-122.22,0.765188733,3.610917913,1.499605974,0.093047932,7.38274645,1.123164986,3.632044517,4.805822699,1.325
1.6198,30,4.357142857,1.035714286,425,3.035714286,37.79,-122.23,0.482302685,3.401197382,1.471816535,0.03509132,6.052089169,1.110446746,3.632044517,4.805904516,1.227
1.3281,40,5.054347826,1.081521739,564,3.065217391,37.79,-122.23,0.283749349,3.688879454,1.620248829,0.078369067,6.335054251,1.120118494,3.632044517,4.805904516,1.133
3.5156,44,5.466911765,1.154411765,961,3.533088235,37.79,-122.22,1.257210208,3.784189634,1.69871388,0.14359092,6.867974409,1.262172343,3.632044517,4.805822699,1.095
3.9048,52,4.998540146,1.00729927,2273,3.318248175,37.79,-122.22,1.362206566,3.951243719,1.609145899,0.007272759,7.728855824,1.199436986,3.632044517,4.805822699,1.647
3.0893,52,3.907692308,0.974358974,600,3.076923077,37.79,-122.21,1.127944528,3.951243719,1.362946997,-0.025975486,6.396929655,1.123930097,3.632044517,4.805740876,1.25
2.6042,46,4.489563567,1.091081594,1647,3.125237192,37.79,-122.22,0.957125526,3.828641396,1.501755496,0.087169492,7.40671073,1.139510182,3.632044517,4.805822699,1.247
2.5,49,4.306603774,1.061320755,1201,2.83254717,37.79,-122.22,0.916290732,3.891820298,1.460149606,0.059514128,7.090909822,1.041176367,3.632044517,4.805822699,1.367
2.7969,38,4.626707132,1.078907436,2167,3.28831563,37.79,-122.22,1.028511661,3.63758616,1.531845412,0.075948895,7.681099002,1.190375467,3.632044517,4.805822699,1.417
2.8321,29,4.823529412,1.105882353,939,2.761764706,37.79,-122.2,1.041018486,3.36729583,1.573505903,0.100643526,6.844815479,1.015869862,3.632044517,4.805659047,1.5
2.9583,47,5.284246575,1.051369863,859,2.941780822,37.79,-122.21,1.084614779,3.850147602,1.66473005,0.050093945,6.755768922,1.07901512,3.632044517,4.805740876,1.388
2.8365,34,4.581395349,1.079457364,1517,2.939922481,37.79,-122.21,1.042570898,3.526360525,1.522003613,0.076458474,7.324489979,1.078383214,3.632044517,4.805740876,1.392
2.875,35,4.520725389,1.059585492,1143,2.961139896,37.79,-122.21,1.056052674,3.555348061,1.508672465,0.057877787,7.041411664,1.085574294,3.632044517,4.805740876,1.438
3.0682,39,4.316810345,1.077586207,1109,2.390086207,37.8,-122.21,1.12109107,3.663561646,1.462516783,0.074723546,7.011213987,0.871329435,3.632309103,4.805740876,1.565
3.0757,39,4.524663677,1.002242152,1221,2.737668161,37.8,-122.21,1.123532518,3.663561646,1.509543249,0.002239643,7.107425474,1.007106522,3.632309103,4.805740876,1.51
4.9559,43,6.692307692,1.096703297,1115,2.450549451,37.8,-122.2,1.600578786,3.761200116,1.900958761,0.092308677,7.016609684,0.896312265,3.632309103,4.805659047,2.73
4.7721,52,5.77238806,1.093283582,706,2.634328358,37.8,-122.2,1.56278646,3.951243719,1.75308587,0.089185629,6.559615237,0.968628257,3.632309103,4.805659047,2.171
3.4861,52,4.984419263,1.007082153,1883,2.66713881,37.8,-122.21,1.248783633,3.951243719,1.6063169,0.007057192,7.540621529,0.981006291,3.632309103,4.805740876,1.871
5.1184,41,6.088235294,1.041176471,804,2.364705882,37.8,-122.2,1.63284189,3.713572067,1.806358269,0.040351296,6.689599269,0.860653652,3.632309103,4.805659047,2.396
4.0977,48,5.242063492,1.043650794,506,2.007936508,37.8,-122.21,1.410425841,3.871201011,1.656715217,0.042724945,6.226536669,0.697107582,3.632309103,4.805740876,2.297
4.744,48,7.117647059,1.088235294,610,2.56302521,37.8,-122.19,1.556880662,3.871201011,1.962577202,0.084557388,6.413458957,0.941188283,3.632309103,4.80557721,2.573
4.2727,46,5.837349398,1.027108434,768,2.313253012,37.8,-122.19,1.452245946,3.828641396,1.764276824,0.026747508,6.643789733,0.838654764,3.632309103,4.80557721,2.469
2.9844,50,5.260869565,1.059782609,462,2.510869565,37.79,-122.19,1.093398722,3.912023005,1.66029633,0.058063801,6.135564891,0.920629133,3.632044517,4.80557721,1.799
4.1739,40,4.510638298,1.089361702,667,2.838297872,37.79,-122.2,1.428850851,3.688879454,1.506438673,0.08559193,6.502790046,1.043204532,3.632044517,4.805659047,1.696
3.8487,46,5.115288221,1.015037594,1059,2.654135338,37.8,-122.2,1.347735429,3.828641396,1.632233746,0.01492565,6.965080346,0.976118929,3.632309103,4.805659047,2.033
4.0114,52,6.545126354,0.97833935,637,2.299638989,37.8,-122.19,1.389140308,3.951243719,1.878720705,-0.021898685,6.456769656,0.832752149,3.632309103,4.80557721,2.634
4.6563,45,5.986784141,0.99339207,1106,2.436123348,37.79,-122.19,1.538221141,3.80666249,1.789554397,-0.006629859,7.008505182,0.890407984,3.632044517,4.80557721,2.318
2.9297,28,4.69955157,1.137518685,1737,2.596412556,37.79,-122.19,1.074900029,3.33220451,1.547467093,0.128849298,7.459914766,0.954130706,3.632044517,4.80557721,1.405
2.3036,35,4.620512821,1.176923077,1009,2.587179487,37.79,-122.2,0.834473117,3.555348061,1.530505699,0.162903471,6.91671502,0.950568281,3.632044517,4.805659047,1.26
2.6667,49,4.2,0.928571429,737,3.50952381,37.79,-122.2,0.980841753,3.891820298,1.435084525,-0.074107972,6.602587892,1.255480361,3.632044517,4.805659047,1.22
2.619,44,3.301425662,0.920570265,1354,2.757637475,37.79,-122.2,0.962792566,3.784189634,1.194354394,-0.082761948,7.210818453,1.014374326,3.632044517,4.805659047,1.347
2.4167,45,4.462025316,1.124472574,1530,3.227848101,37.79,-122.21,0.882402973,3.80666249,1.49560277,0.117314102,7.333023014,1.171815693,3.632044517,4.805740876,1.394
2.7788,45,4.210416667,1.1,1410,2.9375,37.79,-122.2,1.02201918,3.80666249,1.437561614,0.09531018,7.251344983,1.077558879,3.632044517,4.805659047,1.154
2.7352,46,3.934973638,0.892794376,1390,2.44288225,37.78,-122.21,1.006204559,3.828641396,1.369904182,-0.113398987,7.237059026,0.893178592,3.631779862,4.805740876,1.373
1.8472,52,5.49070632,1.115241636,1065,3.959107807,37.78,-122.21,0.613670979,3.951243719,1.703056903,0.109071095,6.970730078,1.376018699,3.631779862,4.805740876,1.37
2.6583,52,4.310204082,0.914285714,792,3.232653061,37.78,-122.21,0.977686821,3.951243719,1.460985254,-0.089612159,6.674561392,1.173303181,3.631779862,4.805740876,1.426
3.0536,49,3.665306122,0.995918367,779,3.179591837,37.78,-122.21,1.116321222,3.891820298,1.298911858,-0.004089985,6.658011046,1.156752835,3.631779862,4.805740876,1.375
2.3906,44,4.86557377,1.163934426,2269,3.719672131,37.78,-122.22,0.87154438,3.784189634,1.582184647,0.151806013,7.727094485,1.313635528,3.631779862,4.805822699,1.117
1.7188,43,4.181818182,1.13022113,1227,3.014742015,37.78,-122.21,0.541626373,3.761200116,1.430746124,0.122413304,7.112327445,1.103514259,3.631779862,4.805740876,1.268
2.625,47,3.65560166,1.029045643,753,3.124481328,37.78,-122.21,0.965080896,3.850147602,1.296260692,0.028631813,6.624065228,1.139268294,3.631779862,4.805740876,1.113
2.8015,40,3.659259259,0.844444444,547,4.051851852,37.77,-122.22,1.030154988,3.688879454,1.297260739,-0.16907633,6.304448802,1.399174024,3.631515137,4.805822699,1.148
1.7276,50,4.036363636,1.075,1807,4.106818182,37.78,-122.22,0.546733162,3.912023005,1.395344197,0.072320662,7.499423291,1.412648564,3.631779862,4.805822699,1.023
2.0801,44,3.38989899,1.038383838,1700,3.434343434,37.78,-122.22,0.732415969,3.784189634,1.220800124,0.037665503,7.43838353,1.233825767,3.631779862,4.805822699,1.319
2.489,51,4.165394402,1.178117048,1543,3.926208651,37.78,-122.22,0.911881023,3.931825633,1.426810966,0.163917442,7.341483852,1.36767424,3.631779862,4.805822699,1.191
1.7546,52,4.733333333,1.046666667,1085,3.616666667,37.76,-122.21,0.562240911,3.951243719,1.554629676,0.045610511,6.989335266,1.285552791,3.631250341,4.805740876,0.806
4.0904,52,4.313868613,1.262773723,353,2.576642336,37.77,-122.21,1.408642765,3.951243719,1.461835092,0.233310669,5.866468057,0.946487131,3.631515137,4.805740876,0.806
2.6765,52,5,1.026845638,473,3.174496644,37.77,-122.21,0.984509971,3.951243719,1.609437912,0.026491615,6.159095388,1.155149083,3.631515137,4.805740876,0.888
2.4338,49,4.703933747,1.031055901,1621,3.35610766,37.77,-122.2,0.889453822,3.891820298,1.548399126,0.030583423,7.390798522,1.210781868,3.631515137,4.805659047,1.024
2.3309,46,3.485875706,1.059322034,1183,3.34180791,37.77,-122.21,0.846254459,3.828641396,1.248719291,0.057629113,7.075808864,1.206511951,3.631515137,4.805740876,0.987
2.2604,43,3.671480144,1.184115523,836,3.018050542,37.77,-122.21,0.815541789,3.761200116,1.30059489,0.168996102,6.728628613,1.104611107,3.631515137,4.805740876,1
1.8039,42,3.543726236,0.965779468,900,3.422053232,37.77,-122.19,0.589950988,3.737669618,1.265178783,-0.034819765,6.802394763,1.230240731,3.631515137,4.80557721,0.923
2.2562,39,5.00744879,1.111731844,1888,3.515828678,37.77,-122.2,0.813681982,3.663561646,1.610926562,0.105919019,7.543273347,1.257275252,3.631515137,4.805659047,0.948
2.0562,41,4.536656891,1.217008798,1024,3.002932551,37.77,-122.2,0.720859619,3.713572067,1.512190373,0.196396043,6.931471806,1.099589328,3.631515137,4.805659047,1.02
3.5398,52,5.437352246,1.047281324,1225,2.895981087,37.78,-122.2,1.264070228,3.951243719,1.693292223,0.046197591,7.110696123,1.063323944,3.631779862,4.805659047,1.584
3.1167,39,4.659574468,1.061170213,1071,2.848404255,37.78,-122.2,1.13677475,3.663561646,1.538924128,0.059372273,6.97634807,1.046758927,3.631779862,4.805659047,1.216
2.5401,50,4.939153439,1.066137566,1128,2.984126984,37.78,-122.2,0.93220345,3.912023005,1.597193948,0.064042366,7.028201432,1.093307236,3.631779862,4.805659047,1.291
2.898,43,5.020661157,1.037190083,1537,3.175619835,37.77,-122.2,1.064020844,3.761200116,1.61356163,0.036515213,7.337587744,1.155502837,3.631515137,4.805659047,1.214
2.3125,44,4.399491094,1.053435115,1240,3.155216285,37.78,-122.21,0.83832919,3.784189634,1.481488874,0.052056362,7.122866659,1.149057047,3.631779862,4.805740876,1.028
2.875,52,6.107142857,1.071428571,469,2.791666667,37.78,-122.19,1.056052674,3.951243719,1.809459046,0.068992871,6.150602768,1.026638789,3.631779862,4.80557721,1.6
3.3715,52,5.105882353,1.007058824,1086,2.555294118,37.77,-122.19,1.215357749,3.951243719,1.630393278,0.007034027,6.9902565,0.938167332,3.631515137,4.80557721,1.439
3.5114,52,5.585131894,1.067146283,1144,2.743405276,37.77,-122.19,1.256014818,3.951243719,1.720108048,0.06498806,7.042286172,1.00919995,3.631515137,4.80557721,1.512
4.3125,52,6.645333333,1.106666667,1109,2.957333333,37.78,-122.19,1.461517782,3.951243719,1.893914854,0.101352494,7.011213987,1.084287961,3.631779862,4.80557721,1.644
3.22,52,5.956639566,1.075880759,984,2.666666667,37.78,-122.19,1.16938136,3.951243719,1.784506491,0.073139637,6.891625897,0.980829253,3.631779862,4.80557721,1.565
3.875,33,3.021276596,0.659574468,575,12.23404255,37.78,-122.18,1.354545663,3.496507561,1.105679456,-0.416160397,6.354370041,2.504222439,3.631779862,4.805495367,2.25
5.2328,49,5.660287081,0.980861244,496,2.373205742,37.78,-122.19,1.654946508,3.891820298,1.733474612,-0.019324273,6.206575927,0.864241675,3.631779862,4.80557721,1.742
